Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.314815;[-0.68313,-6.22481,0.205448]
5;0.597222;[-0.750666,-5.1279,0.158877]
6;0.518519;[0.795944,-5.62783,0.352956]
7;0.537037;[-0.72382,-6.11558,0.205044]
8;0.518519;[0.263073,-7.69299,-0.373621]
9;0.532407;[-0.0499806,-8.13506,-0.224848]
10;0.560185;[0.192473,-8.45057,-0.67686]
11;0.569444;[-0.676238,-8.19698,0.653809]
12;0.583333;[0.262283,-8.97911,-0.055302]
13;0.527778;[-0.00353047,-9.46181,0.24485]
14;0.62037;[-0.105855,-9.26327,-0.522599]
15;0.583333;[0.189138,-9.4368,0.858811]
16;0.625;[0.504983,-10.4569,-0.93359]
17;0.606481;[0.0767982,-10.1789,0.86916]
18;0.662037;[-0.386253,-10.8274,-0.0703]
19;0.625;[0.360735,-10.4943,-0.156456]
20;0.675926;[0.530163,-10.5383,0.0163726]
21;0.583333;[-0.145066,-10.8797,-0.480401]
22;0.583333;[0.668646,-11.361,0.334489]
23;0.722222;[-0.202033,-11.5513,0.240744]
24;0.625;[0.262506,-11.1861,-0.169844]
25;0.62037;[0.180995,-11.1517,0.216363]
26;0.601852;[-0.372029,-11.0159,-0.000755397]
27;0.574074;[0.280627,-11.6764,-0.176535]
28;0.62963;[-0.118263,-11.0938,0.0648662]
29;0.555556;[-0.524628,-10.5156,1.04663]
30;0.625;[0.110108,-10.6518,0.0965093]
31;0.583333;[-0.104571,-10.173,-0.259447]
32;0.615741;[-0.340981,-10.101,0.176872]
33;0.611111;[-0.619631,-9.62111,-0.155292]
34;0.569444;[-0.351109,-9.28897,0.131663]
35;0.564815;[-0.130064,-9.36468,-0.326597]
36;0.592593;[-0.348083,-9.05111,-0.173182]
37;0.541667;[-0.0930757,-7.59682,0.592465]
38;0.560185;[-0.0434252,-7.71819,-0.118883]
39;0.513889;[-0.2326,-8.02789,-0.82465]
40;0.518519;[-0.245794,-7.16613,0.0578062]
41;0.523148;[0.172376,-5.89888,0.377032]
42;0.509259;[-0.445218,-4.95679,-0.75778]
43;0.611111;[-0.512259,-3.93176,0.495103]
44;0.0555556;[-3.14323,-0.591049,-1.83568]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
