Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.319444;[0.381437,-5.29387,0.839288]
5;0.532407;[0.172809,-3.70134,0.0387555]
6;0.564815;[0.532135,-4.67485,0.13117]
7;0.550926;[0.232846,-6.2213,-0.651853]
8;0.550926;[-0.176411,-6.52178,-0.50972]
9;0.569444;[0.654415,-6.77772,0.677332]
10;0.560185;[-0.719634,-8.83838,-0.00873368]
11;0.583333;[0.00380482,-9.05468,0.28853]
12;0.597222;[-0.129173,-8.18389,0.195284]
13;0.592593;[0.180513,-9.53123,0.262602]
14;0.597222;[0.891226,-8.96773,-0.117554]
15;0.560185;[0.263694,-9.57816,-0.0669635]
16;0.634259;[0.380904,-10.1237,-0.193985]
17;0.597222;[-0.421677,-9.97052,-0.691965]
18;0.541667;[0.218445,-10.2421,0.547644]
19;0.592593;[-0.330449,-9.82043,-0.360891]
20;0.597222;[-0.153448,-10.2334,0.277314]
21;0.62037;[-0.0322413,-10.5886,-0.00296272]
22;0.694444;[-0.459677,-10.4614,0.187023]
23;0.597222;[-0.319971,-10.9815,0.0160257]
24;0.648148;[0.261859,-10.8435,-0.117635]
25;0.625;[0.405802,-10.4432,-0.396676]
26;0.606481;[-0.275047,-10.7798,0.671375]
27;0.583333;[-0.395961,-10.5406,-0.733787]
28;0.62037;[-0.662492,-11.5016,0.476338]
29;0.578704;[0.0815614,-10.5317,-0.11443]
30;0.625;[-0.287888,-10.0296,0.0638783]
31;0.62037;[0.363105,-10.3709,-0.0749673]
32;0.625;[-0.516133,-9.45329,-0.210092]
33;0.541667;[-0.166991,-9.15259,0.447576]
34;0.592593;[0.105646,-8.67433,0.41575]
35;0.560185;[-0.019815,-8.43442,-0.0957035]
36;0.569444;[0.0555217,-8.65752,-0.1286]
37;0.537037;[0.111524,-7.22884,0.421705]
38;0.564815;[0.420905,-7.67134,0.315999]
39;0.537037;[0.187617,-6.53084,-0.00546538]
40;0.569444;[0.682749,-6.38928,0.306452]
41;0.444444;[0.368963,-5.68452,-0.218953]
42;0.537037;[0.180479,-5.19797,0.550384]
43;0.662037;[0.319784,-3.82437,-0.474837]
44;0.0462963;[-3.65676,-2.94723,0.316397]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
