Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.291667;[0.301037,-4.27616,0.299149]
5;0.560185;[-0.212449,-4.51468,-0.21814]
6;0.611111;[-0.73467,-4.71712,0.374669]
7;0.546296;[-0.585303,-6.44648,0.0340797]
8;0.550926;[0.501479,-6.10688,0.0546804]
9;0.527778;[-0.470828,-7.0681,0.467456]
10;0.560185;[0.237114,-7.73426,-0.0985055]
11;0.569444;[-0.515361,-8.26339,0.182054]
12;0.597222;[-0.665224,-9.07747,0.370469]
13;0.592593;[0.558951,-8.83032,-0.101862]
14;0.587963;[-0.330143,-10.0317,0.147162]
15;0.578704;[0.00707509,-9.5223,0.207677]
16;0.666667;[-0.0365925,-10.8902,-0.0509297]
17;0.555556;[-0.459522,-10.3758,0.484555]
18;0.615741;[0.472337,-10.4366,-0.386216]
19;0.597222;[-0.087043,-11.0859,0.0251918]
20;0.546296;[0.345568,-10.3254,0.607481]
21;0.652778;[-0.139299,-10.803,-0.193382]
22;0.564815;[-0.583054,-10.9172,-0.230935]
23;0.62963;[0.0759892,-10.8888,-0.0985785]
24;0.62963;[0.455275,-11.6868,0.0865169]
25;0.555556;[1.28116,-11.1104,-0.0579776]
26;0.680556;[-0.30513,-10.3112,0.24169]
27;0.652778;[0.412943,-11.1335,-0.342953]
28;0.648148;[0.121822,-10.7924,0.347637]
29;0.638889;[-1.16586,-11.0419,-0.214034]
30;0.62963;[-0.0849186,-11.5306,-0.246569]
31;0.523148;[-0.945769,-9.66045,-0.083106]
32;0.625;[-0.164358,-10.6285,-0.316294]
33;0.606481;[0.00373326,-9.6531,-0.474873]
34;0.546296;[-0.425201,-10.0892,-0.279609]
35;0.597222;[-0.326418,-9.27351,-0.259856]
36;0.50463;[-0.0506352,-8.82468,-0.252282]
37;0.601852;[0.0666209,-8.03625,1.1058]
38;0.532407;[0.730437,-7.9679,-0.286869]
39;0.50463;[0.103343,-6.23427,0.565697]
40;0.592593;[0.531843,-6.65969,0.610521]
41;0.481481;[0.394223,-5.78822,0.549917]
42;0.462963;[-0.73001,-4.82764,0.698334]
43;0.675926;[-0.527351,-4.78407,-0.60182]
44;0.0555556;[-0.315654,-5.8956,-1.49913]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
