Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.273148;[0.587617,-4.38358,0.883504]
5;0.560185;[0.177086,-5.01092,0.364736]
6;0.583333;[-0.527757,-5.94314,0.324014]
7;0.601852;[-0.0869499,-6.3612,0.221257]
8;0.527778;[0.442134,-6.6651,-0.0346037]
9;0.569444;[0.552062,-7.37982,-0.0802109]
10;0.509259;[-0.522583,-7.8783,0.308641]
11;0.550926;[0.0183377,-8.21912,-0.308543]
12;0.560185;[-0.426165,-8.35769,-0.165048]
13;0.560185;[0.515582,-9.62263,-0.0981716]
14;0.569444;[-0.0784581,-10.0446,0.483656]
15;0.574074;[-0.637787,-9.69438,0.435697]
16;0.634259;[-0.329306,-9.5997,-0.376195]
17;0.666667;[0.102076,-10.6837,0.2237]
18;0.643519;[-0.19279,-11.2406,-0.653132]
19;0.615741;[0.268886,-10.9795,0.01705]
20;0.685185;[0.115292,-10.5656,0.065906]
21;0.634259;[0.232446,-11.008,-0.074783]
22;0.601852;[-0.768577,-12.1466,-0.0379961]
23;0.611111;[0.102933,-11.0289,0.673155]
24;0.62963;[0.0731624,-11.6732,-0.102147]
25;0.601852;[-0.191148,-11.4262,-0.473261]
26;0.634259;[0.430582,-10.7984,-0.124764]
27;0.643519;[-0.237477,-11.4424,-0.0834521]
28;0.625;[0.194647,-10.684,0.186812]
29;0.643519;[0.135768,-10.4822,-0.0793079]
30;0.606481;[0.786757,-9.76206,-0.690527]
31;0.611111;[-0.130181,-10.5663,0.338509]
32;0.615741;[0.690107,-10.1586,-1.1014]
33;0.574074;[0.617683,-10.0046,0.0760405]
34;0.583333;[-0.168264,-9.66343,0.284733]
35;0.537037;[0.468297,-9.43427,-0.395178]
36;0.578704;[0.469559,-8.33053,-0.126144]
37;0.532407;[0.756851,-8.46206,-0.391095]
38;0.587963;[-0.0286622,-7.05918,0.430127]
39;0.49537;[0.928065,-7.02228,-0.667697]
40;0.527778;[-0.146357,-6.15107,-0.603409]
41;0.49537;[0.465854,-6.1793,0.321077]
42;0.458333;[0.463244,-5.38615,-0.676414]
43;0.564815;[0.59439,-4.33898,0.463854]
44;0.0694444;[-2.14056,-3.62144,0.217993]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
