Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.25;[-0.7198,-4.31373,1.06411]
5;0.532407;[0.908149,-4.09259,-0.542919]
6;0.523148;[0.532958,-5.49393,0.630369]
7;0.518519;[0.670738,-5.91493,-0.472143]
8;0.587963;[0.129249,-6.34216,-0.433394]
9;0.5;[0.173844,-7.12671,0.405384]
10;0.578704;[-0.379112,-7.50266,-0.183089]
11;0.550926;[-0.262026,-8.36782,0.392235]
12;0.587963;[0.67095,-8.56444,-0.53931]
13;0.597222;[-0.499706,-8.79059,0.20326]
14;0.546296;[0.916941,-9.45853,0.170253]
15;0.657407;[0.510339,-9.8844,0.524783]
16;0.652778;[0.647246,-10.0596,-0.415354]
17;0.550926;[0.786698,-10.8025,-0.242094]
18;0.615741;[-0.062699,-11.2449,-0.0836361]
19;0.625;[0.165071,-11.321,0.0529557]
20;0.592593;[0.0899298,-11.1358,-0.297016]
21;0.634259;[0.594847,-10.5427,0.162559]
22;0.597222;[0.544378,-11.4314,-0.0975769]
23;0.671296;[0.132962,-10.7473,-0.612785]
24;0.564815;[-0.103637,-11.4785,-0.101545]
25;0.666667;[0.279214,-11.6047,-0.339823]
26;0.592593;[0.0114541,-10.9953,0.478263]
27;0.625;[0.148967,-11.2861,0.0324328]
28;0.666667;[-0.491914,-11.0396,-0.269194]
29;0.652778;[-0.46148,-10.7307,0.0869768]
30;0.625;[1.18802,-10.2644,-0.150503]
31;0.597222;[0.694037,-10.3479,0.123516]
32;0.615741;[-0.181799,-10.1018,0.0429129]
33;0.513889;[0.322256,-10.1443,-0.168046]
34;0.652778;[0.412104,-9.53744,-0.921505]
35;0.564815;[0.46329,-8.51721,-0.0806439]
36;0.564815;[0.357389,-9.40318,0.335742]
37;0.476852;[-0.497447,-8.06724,-0.393563]
38;0.611111;[-0.628074,-7.7466,0.467656]
39;0.490741;[-0.115169,-7.91746,-0.886116]
40;0.555556;[-0.127782,-7.27616,0.0761726]
41;0.546296;[-0.0680609,-5.29367,0.975314]
42;0.49537;[0.0508415,-5.22042,0.153482]
43;0.648148;[-0.136652,-5.09754,-0.57127]
44;0.0509259;[-0.131089,-5.73859,0.316601]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
