Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.388889;[0.0257699,-3.27167,-0.210894]
5;0.49537;[0.258505,-4.88093,0.00332919]
6;0.541667;[-0.942824,-5.75573,-0.0684086]
7;0.5;[-0.110416,-6.398,0.50839]
8;0.634259;[-0.499299,-6.83089,0.684345]
9;0.476852;[-0.0846638,-7.00617,-0.834006]
10;0.574074;[0.221897,-8.33422,0.648903]
11;0.518519;[-0.195267,-8.5825,0.419661]
12;0.592593;[0.27726,-8.84747,-0.45282]
13;0.541667;[0.205027,-9.46866,-0.302583]
14;0.606481;[-0.0555661,-9.53299,-0.171279]
15;0.537037;[-0.322582,-9.15121,0.0655678]
16;0.578704;[-0.740324,-10.9361,-0.078346]
17;0.578704;[-0.268316,-10.052,-0.480442]
18;0.685185;[-0.00117429,-10.631,0.138696]
19;0.578704;[0.00118127,-10.8514,0.0868696]
20;0.601852;[-0.100932,-11.652,0.446018]
21;0.62963;[0.636734,-10.8803,-0.201227]
22;0.62963;[-0.176627,-10.8123,-0.040188]
23;0.648148;[-0.501137,-11.3409,-0.590583]
24;0.615741;[0.0733238,-11.2128,0.384526]
25;0.625;[-0.289007,-11.104,0.00594115]
26;0.601852;[0.483441,-10.6215,-0.00324105]
27;0.675926;[0.296399,-10.9724,-0.384622]
28;0.615741;[0.488492,-10.9586,0.140839]
29;0.62037;[0.133704,-11.6866,-0.22217]
30;0.615741;[0.0277124,-10.5989,0.300943]
31;0.671296;[0.246479,-10.2477,-0.107585]
32;0.592593;[-0.702983,-10.2453,-0.744581]
33;0.537037;[0.386355,-10.0407,1.11644]
34;0.648148;[1.10095,-10.2255,0.490709]
35;0.546296;[-0.331767,-9.50141,-0.287485]
36;0.532407;[0.147963,-9.01595,0.764175]
37;0.527778;[-0.284668,-7.67688,0.21372]
38;0.537037;[0.406909,-7.60186,-0.267206]
39;0.569444;[-0.664428,-6.99683,0.440722]
40;0.527778;[-0.278625,-5.89456,-0.20109]
41;0.550926;[0.899219,-5.5985,0.574018]
42;0.5;[0.57175,-4.80062,0.29127]
43;0.643519;[0.228129,-5.28473,-0.329861]
44;0.0555556;[0.202283,-2.42848,0.112363]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
