Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.305556;[-0.019885,-4.34179,0.355254]
5;0.583333;[0.0833053,-3.83185,0.514707]
6;0.532407;[0.173041,-5.93117,0.25394]
7;0.481481;[0.253227,-5.45031,0.0910109]
8;0.587963;[0.518327,-6.94146,0.708069]
9;0.523148;[0.191425,-6.92518,-0.194511]
10;0.523148;[0.440016,-7.6433,-0.482202]
11;0.62963;[-0.222372,-8.37934,0.297794]
12;0.574074;[-0.157917,-8.61658,-0.680408]
13;0.532407;[0.210531,-8.68275,-0.595552]
14;0.592593;[-0.0971743,-10.0479,0.562994]
15;0.611111;[-0.25562,-10.328,0.066094]
16;0.574074;[0.255928,-10.1878,0.383821]
17;0.62037;[0.272795,-10.5009,0.525615]
18;0.643519;[0.234385,-11.4314,-0.927037]
19;0.597222;[0.120313,-11.5808,-0.120149]
20;0.606481;[-0.083577,-10.4783,0.312638]
21;0.689815;[-0.338506,-11.1666,0.320308]
22;0.606481;[0.186125,-11.0031,0.0659173]
23;0.587963;[-0.264932,-11.1216,0.20413]
24;0.62037;[0.0543888,-11.1945,0.0284224]
25;0.634259;[-0.167393,-11.0274,-0.407815]
26;0.592593;[0.145251,-10.9825,0.540168]
27;0.560185;[0.299654,-10.588,0.538277]
28;0.62963;[-0.173778,-10.7012,-0.632147]
29;0.574074;[0.343875,-10.7191,0.392086]
30;0.564815;[-0.46427,-9.81217,-0.0506642]
31;0.643519;[0.676917,-10.3466,0.297636]
32;0.583333;[0.570932,-9.6332,-0.0043993]
33;0.643519;[0.0961965,-9.8354,-0.182656]
34;0.541667;[0.404477,-9.04756,-0.0340236]
35;0.578704;[0.546126,-9.66836,0.124664]
36;0.583333;[-0.231829,-8.98414,-0.000471938]
37;0.555556;[-0.639768,-7.75323,0.194122]
38;0.583333;[-0.389674,-8.23564,0.360132]
39;0.532407;[0.636376,-8.62143,-0.201508]
40;0.564815;[-0.425728,-6.72774,-0.906497]
41;0.569444;[-0.194715,-5.9985,0.70154]
42;0.509259;[-0.144651,-5.56237,0.153316]
43;0.634259;[-0.217927,-4.13905,-0.0171345]
44;0.0462963;[0.509844,-4.85652,-0.424021]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
