Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.263889;[0.765546,-3.04093,-0.686968]
5;0.666667;[0.792751,-3.73919,0.0142738]
6;0.606481;[0.99571,-4.32427,1.07193]
7;0.537037;[-0.740181,-6.68086,-0.401589]
8;0.578704;[1.0711,-4.22738,0.208291]
9;0.518519;[-0.515387,-6.65049,-0.210133]
10;0.597222;[-0.0645283,-7.17025,-0.318098]
11;0.509259;[-0.390037,-7.06681,0.328792]
12;0.564815;[0.0204979,-7.69043,-1.00278]
13;0.546296;[0.48362,-8.15907,0.863547]
14;0.615741;[0.660483,-8.21523,0.295513]
15;0.523148;[-0.0203915,-7.29096,-0.202224]
16;0.597222;[0.610917,-7.82035,0.0786585]
17;0.569444;[0.468586,-8.20128,-0.203356]
18;0.527778;[0.616488,-8.08043,0.0234714]
19;0.634259;[0.0353045,-8.86794,-0.230622]
20;0.583333;[-0.279133,-8.62478,0.0749283]
21;0.611111;[0.13179,-9.22894,0.188049]
22;0.615741;[0.256228,-9.76829,1.00068]
23;0.546296;[0.316648,-9.18265,-0.414387]
24;0.657407;[-0.162273,-9.21153,1.22562]
25;0.564815;[-1.20244,-9.04107,-0.110105]
26;0.555556;[-0.153612,-10.0798,-0.0892629]
27;0.555556;[0.750741,-8.70456,0.168074]
28;0.648148;[0.00445914,-9.4976,-0.151378]
29;0.555556;[0.84288,-9.21301,0.0250095]
30;0.560185;[1.02107,-8.62312,-0.473413]
31;0.638889;[-0.276063,-7.69186,-0.372926]
32;0.555556;[0.541482,-8.73281,-0.53613]
33;0.634259;[0.34397,-7.16888,-0.155061]
34;0.564815;[-0.570119,-9.06969,-0.79494]
35;0.689815;[0.512978,-8.02071,-0.203238]
36;0.560185;[-0.342849,-7.60811,0.168528]
37;0.569444;[0.621641,-6.15311,0.515554]
38;0.555556;[0.489749,-6.13151,-0.097149]
39;0.62963;[-0.504119,-5.42335,-0.948633]
40;0.606481;[-0.729201,-4.50391,-0.707946]
41;0.560185;[-0.844482,-3.89716,0.777811]
42;0.527778;[0.0277511,-3.75631,0.532482]
43;0.671296;[1.23235,-2.94041,-0.281614]
44;0.0740741;[-2.0044,-0.802818,-0.0256543]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
