Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.287037;[0.980161,-4.3046,1.60143]
5;0.555556;[-0.103082,-5.72263,-0.676237]
6;0.5;[0.821417,-4.68756,0.307345]
7;0.49537;[0.352613,-6.49447,0.0661778]
8;0.569444;[0.657926,-6.98743,0.182595]
9;0.527778;[-0.165023,-8.60567,0.0821228]
10;0.606481;[0.247444,-7.92858,-0.431286]
11;0.50463;[0.0637031,-8.68575,0.265444]
12;0.597222;[-0.849646,-8.27916,0.00690136]
13;0.569444;[-0.12701,-9.30153,-0.156572]
14;0.703704;[0.156778,-10.3145,-0.618287]
15;0.574074;[0.196734,-10.1606,-0.537896]
16;0.592593;[0.456772,-9.92684,0.167349]
17;0.601852;[0.212685,-10.0544,-0.54946]
18;0.550926;[-0.373883,-10.8074,-0.0205174]
19;0.648148;[0.343928,-10.1298,0.138571]
20;0.569444;[0.653347,-11.3123,-0.0236097]
21;0.657407;[0.0208124,-11.3903,-0.0233802]
22;0.611111;[0.399313,-10.8158,-0.210372]
23;0.662037;[0.300296,-11.9684,0.177933]
24;0.643519;[0.221008,-11.2995,-0.793958]
25;0.606481;[0.35367,-10.2608,-0.00196192]
26;0.62037;[-0.187789,-10.884,-0.283907]
27;0.675926;[0.0175144,-11.2174,0.510341]
28;0.578704;[0.744452,-10.9184,-0.174975]
29;0.62963;[0.171152,-10.6401,-0.171353]
30;0.564815;[-0.735051,-10.1944,-0.105244]
31;0.560185;[0.520275,-10.2739,0.590729]
32;0.638889;[-0.0273646,-9.83117,0.280818]
33;0.592593;[-0.613163,-9.61685,0.560476]
34;0.648148;[-0.0805028,-9.33303,0.145471]
35;0.550926;[-0.595512,-8.64355,0.458046]
36;0.601852;[1.30194,-8.47876,-0.315261]
37;0.532407;[-0.245552,-8.04301,-0.714085]
38;0.574074;[0.743468,-8.51224,-0.731425]
39;0.578704;[-0.392777,-7.43444,-0.0504191]
40;0.5;[0.899893,-5.5856,0.130457]
41;0.574074;[-0.125398,-5.53112,0.491488]
42;0.444444;[0.103883,-5.02305,-0.793245]
43;0.606481;[-0.117859,-4.08208,-0.292972]
44;0.0416667;[1.9879,-0.451856,-2.1173]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
