Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.226852;[1.13457,-3.24991,-1.32937]
5;0.643519;[-0.957081,-4.45479,0.142574]
6;0.472222;[0.734007,-4.93028,0.584065]
7;0.472222;[-0.881236,-5.98673,0.127035]
8;0.537037;[0.976606,-5.56575,0.144226]
9;0.550926;[-0.055848,-7.3772,-0.178368]
10;0.611111;[-0.317665,-8.73054,-0.184418]
11;0.564815;[-0.173493,-8.14744,0.350534]
12;0.550926;[0.0498781,-8.27417,0.150571]
13;0.597222;[-0.222876,-9.67697,-0.398]
14;0.583333;[0.721502,-9.60658,0.692972]
15;0.578704;[-0.0439852,-9.48956,0.404376]
16;0.587963;[0.594679,-10.0721,-0.141351]
17;0.601852;[-0.266824,-10.6256,-0.317996]
18;0.601852;[-0.371307,-10.8554,-0.0548575]
19;0.587963;[-0.200627,-10.9462,-0.412385]
20;0.662037;[0.409414,-10.9451,0.0293581]
21;0.587963;[-0.35947,-12.0082,0.268288]
22;0.662037;[0.426808,-11.0417,-0.213241]
23;0.648148;[-0.0689146,-11.0719,-0.207776]
24;0.634259;[-0.08986,-10.7432,0.268553]
25;0.666667;[0.194825,-11.8115,-0.494479]
26;0.62963;[0.460197,-11.6914,0.22217]
27;0.574074;[-0.249898,-11.0795,-0.0270472]
28;0.675926;[0.30471,-10.6462,-0.422124]
29;0.564815;[0.187572,-11.0557,0.067287]
30;0.662037;[-0.244806,-10.6856,0.339044]
31;0.537037;[-0.443196,-10.2306,-0.7338]
32;0.587963;[0.487101,-10.2375,-0.390521]
33;0.532407;[0.36999,-9.86254,0.557661]
34;0.569444;[0.350528,-9.95411,0.779325]
35;0.62037;[-0.347291,-9.0257,-0.547553]
36;0.569444;[0.142899,-8.74079,0.185179]
37;0.546296;[-1.01023,-7.91506,-0.612701]
38;0.550926;[0.360498,-7.85433,-0.376107]
39;0.62037;[0.439502,-7.9382,0.141413]
40;0.523148;[-1.06129,-7.77363,0.292982]
41;0.597222;[0.338065,-6.26774,0.0790541]
42;0.49537;[-0.409702,-4.92445,-0.0801113]
43;0.606481;[-0.298477,-3.65892,-0.311865]
44;0.0555556;[-0.657172,-2.34718,-0.05821]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
