Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.356481;[-0.00448887,-4.37962,0.672062]
5;0.550926;[-0.664441,-4.70293,-0.0555724]
6;0.462963;[-0.642926,-5.63175,0.152481]
7;0.546296;[-0.207016,-5.69896,0.492807]
8;0.569444;[-0.280342,-6.83499,0.312793]
9;0.574074;[1.03113,-6.69369,-0.310512]
10;0.49537;[-0.89126,-7.80723,0.227055]
11;0.592593;[0.381902,-8.2416,0.566379]
12;0.597222;[0.293155,-8.84293,-0.237623]
13;0.532407;[-0.147251,-10.1123,-0.293786]
14;0.564815;[-0.654689,-9.68684,-0.597799]
15;0.615741;[-0.424739,-9.89437,-0.89412]
16;0.555556;[-0.486498,-10.3552,0.607806]
17;0.587963;[0.271725,-11.1338,-0.595097]
18;0.638889;[-0.244374,-10.8086,-0.22013]
19;0.601852;[0.276292,-11.2671,0.341124]
20;0.615741;[0.578089,-10.8368,-0.900913]
21;0.625;[-0.0292837,-11.6605,-0.176066]
22;0.662037;[-1.27899e-05,-11.1783,0.327699]
23;0.62963;[-0.0522789,-10.6705,0.196643]
24;0.606481;[-0.296534,-12.0381,-0.06048]
25;0.564815;[-0.18694,-10.8139,0.181765]
26;0.662037;[-0.756903,-10.6646,-0.177664]
27;0.606481;[0.0552109,-10.8562,0.568582]
28;0.671296;[-0.163325,-10.7121,-0.667669]
29;0.625;[-0.496349,-10.7758,0.213922]
30;0.550926;[0.292163,-11.1961,-0.289925]
31;0.625;[0.468155,-10.381,-0.455197]
32;0.643519;[0.272501,-9.96363,-0.664308]
33;0.587963;[-0.637207,-9.65439,0.336281]
34;0.62037;[0.234504,-9.46881,-0.102023]
35;0.537037;[0.428617,-8.64583,0.0353279]
36;0.606481;[0.310041,-8.93233,-0.376664]
37;0.532407;[-0.334023,-7.98954,-0.352841]
38;0.578704;[-0.2969,-7.86573,-0.109973]
39;0.527778;[-0.50669,-7.00541,-0.631713]
40;0.490741;[0.513818,-7.01854,-0.401051]
41;0.532407;[-0.749555,-5.95416,0.283396]
42;0.537037;[0.485706,-5.17161,-0.13316]
43;0.62037;[-0.441985,-4.66044,0.509914]
44;0.0462963;[-2.07725,-2.24815,-1.74868]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
