Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.305556;[0.0176485,-3.82661,-0.0195084]
5;0.523148;[-0.095773,-4.4813,1.08611]
6;0.518519;[-0.792558,-4.98311,-0.736207]
7;0.550926;[-0.792163,-5.97833,0.302118]
8;0.481481;[-0.285635,-7.06609,0.346603]
9;0.555556;[-0.145489,-7.48605,-0.0666861]
10;0.546296;[-0.222926,-7.32491,-0.283515]
11;0.532407;[0.330097,-8.11087,0.108249]
12;0.527778;[-0.397178,-8.94199,-0.60017]
13;0.615741;[-0.390559,-9.4779,0.054253]
14;0.569444;[-0.221892,-9.92405,0.236241]
15;0.546296;[0.177877,-9.71658,0.393055]
16;0.597222;[-0.197007,-10.0347,0.848259]
17;0.615741;[0.513329,-10.4278,-0.408953]
18;0.583333;[0.166479,-10.8712,-0.575912]
19;0.587963;[-0.114724,-10.5341,0.307345]
20;0.62037;[-0.0936091,-11.1715,0.0405449]
21;0.550926;[-0.0885626,-11.3695,-0.243012]
22;0.62037;[0.341217,-11.2733,0.428407]
23;0.652778;[0.283366,-10.6184,0.2459]
24;0.601852;[0.162157,-11.6993,-0.0547856]
25;0.62037;[-0.0831071,-10.3277,0.380527]
26;0.611111;[0.229418,-11.3357,0.296649]
27;0.62963;[-0.543888,-11.791,-0.0594213]
28;0.643519;[0.432821,-11.4086,-0.0766545]
29;0.611111;[-0.326333,-11.2611,0.469345]
30;0.597222;[0.00579095,-11.3942,-0.176493]
31;0.62037;[0.544365,-10.8662,-0.0732325]
32;0.574074;[0.769841,-10.182,0.347066]
33;0.615741;[-0.00134134,-9.86937,-0.0695852]
34;0.680556;[-0.428818,-9.46452,-0.422638]
35;0.606481;[0.603511,-9.56362,-0.0382454]
36;0.555556;[0.315467,-8.61845,0.157992]
37;0.550926;[-0.0853569,-8.38421,0.435881]
38;0.625;[-0.079264,-8.60816,0.100127]
39;0.550926;[-0.140289,-7.05756,-0.939718]
40;0.537037;[-0.285612,-6.36498,0.322453]
41;0.564815;[-0.72922,-6.18616,-0.971667]
42;0.560185;[-0.124388,-5.05976,0.196725]
43;0.652778;[0.0491379,-3.92688,-0.176502]
44;0.037037;[1.78731,-4.88903,0.572314]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
