Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.259259;[-0.59442,-3.73586,1.13625]
5;0.560185;[0.44434,-4.50855,-0.269087]
6;0.587963;[1.23508,-5.42706,-0.298408]
7;0.532407;[0.539965,-5.52053,0.164143]
8;0.574074;[-0.707232,-6.99285,0.835399]
9;0.550926;[-0.240476,-6.52848,0.834743]
10;0.560185;[-0.228755,-8.11557,0.427171]
11;0.569444;[0.742211,-8.70326,0.106179]
12;0.583333;[-0.0551395,-7.743,-0.25976]
13;0.597222;[-0.770124,-9.27406,0.445342]
14;0.50463;[-0.237825,-9.69288,-0.0869485]
15;0.62037;[0.0558584,-9.8184,0.215894]
16;0.625;[0.185262,-10.3118,0.169983]
17;0.634259;[-0.00146127,-10.1277,0.0512685]
18;0.583333;[-0.65732,-10.4796,-0.389091]
19;0.638889;[-0.151738,-11.3787,0.165939]
20;0.564815;[-1.08691,-10.5988,-0.508481]
21;0.62963;[-0.111463,-10.9233,-0.0239133]
22;0.638889;[0.209046,-11.0072,-0.731981]
23;0.671296;[0.299055,-10.9139,-0.32479]
24;0.638889;[-0.143962,-10.9364,-0.4235]
25;0.648148;[0.169993,-10.4875,-0.0600915]
26;0.587963;[0.00955578,-10.6897,-0.119287]
27;0.625;[-0.0086259,-11.1483,-0.130355]
28;0.587963;[-0.344988,-10.9644,0.0604462]
29;0.62037;[0.42556,-10.2553,0.180609]
30;0.62037;[-0.222102,-10.4794,-0.131667]
31;0.648148;[0.0989911,-10.2348,0.0399696]
32;0.541667;[0.829175,-9.89113,0.0414814]
33;0.541667;[0.187462,-8.73032,0.698271]
34;0.638889;[0.0906343,-9.30488,-0.0331245]
35;0.62037;[-0.181238,-8.81843,-0.0395284]
36;0.532407;[0.0541735,-8.77948,0.649332]
37;0.574074;[-0.584227,-8.41617,-0.455163]
38;0.481481;[0.737498,-6.99154,-0.0999751]
39;0.546296;[-0.68318,-6.99451,-0.0169793]
40;0.527778;[-0.337103,-5.55351,-1.21556]
41;0.49537;[-0.373378,-5.40363,1.01229]
42;0.472222;[-0.1955,-5.34464,-1.46232]
43;0.652778;[-0.0270461,-3.9596,-0.124096]
44;0.0601852;[-0.139594,-5.03717,-0.0978531]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
