Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.268519;[-0.81084,-3.65487,-0.957596]
5;0.62037;[0.814656,-3.47051,0.472635]
6;0.458333;[0.0819323,-4.10583,-0.900176]
7;0.564815;[-0.60119,-6.66929,0.000508412]
8;0.49537;[-0.637325,-6.81681,-0.0736061]
9;0.560185;[-0.1182,-6.90156,0.0217447]
10;0.537037;[-0.434921,-8.39061,0.582457]
11;0.49537;[-0.613558,-8.35722,-0.424207]
12;0.615741;[0.0477416,-8.99665,-0.744545]
13;0.560185;[-0.211585,-8.42575,0.293049]
14;0.634259;[-0.660363,-9.53444,-0.206955]
15;0.513889;[-0.313614,-10.1695,0.408274]
16;0.657407;[0.572377,-9.60457,0.234863]
17;0.583333;[0.128544,-10.1428,0.993427]
18;0.634259;[0.369811,-10.3251,-0.148507]
19;0.597222;[0.0532968,-11.2428,-0.227659]
20;0.560185;[0.104682,-10.7982,-0.259163]
21;0.671296;[0.408344,-11.4078,-0.143375]
22;0.652778;[0.136098,-10.4806,0.231574]
23;0.648148;[0.098589,-11.5834,0.209763]
24;0.611111;[-0.00936785,-10.8645,0.00465933]
25;0.671296;[-0.600796,-10.8363,-0.167046]
26;0.666667;[-0.239345,-11.3484,0.306505]
27;0.643519;[0.528867,-11.043,-0.124706]
28;0.564815;[0.526127,-10.7616,0.0354351]
29;0.592593;[-0.713573,-11.2012,-0.598568]
30;0.62037;[-0.146267,-9.76083,-0.533066]
31;0.574074;[-0.37978,-10.4566,-0.0151369]
32;0.62037;[0.489113,-10.4401,-0.101935]
33;0.583333;[-0.402672,-9.72051,-0.272735]
34;0.564815;[-1.14423,-8.88036,-0.38615]
35;0.601852;[0.488742,-9.57785,0.10143]
36;0.597222;[-1.34544,-8.09184,-0.14902]
37;0.532407;[-0.712324,-8.35606,0.0589411]
38;0.583333;[-0.752724,-7.72503,-0.163151]
39;0.509259;[-0.411287,-7.79716,-0.172035]
40;0.569444;[-0.344519,-6.45907,-0.197294]
41;0.550926;[0.215958,-5.37156,-0.250399]
42;0.412037;[-0.394223,-6.07952,-0.549367]
43;0.726852;[-0.367527,-3.94728,0.10131]
44;0.0231481;[2.22952,-7.92628,1.21423]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
