Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.277778;[0.23812,-4.30849,-0.443519]
5;0.518519;[-0.251197,-3.6889,-0.0752462]
6;0.467593;[0.509166,-4.61995,-0.135481]
7;0.611111;[0.827417,-6.22054,-0.0270686]
8;0.546296;[0.161608,-6.70229,-0.752481]
9;0.560185;[0.331653,-7.34719,0.0482741]
10;0.574074;[0.366048,-7.71416,-0.828997]
11;0.49537;[-0.238324,-8.58593,-0.306774]
12;0.597222;[-0.70265,-8.40453,-0.610831]
13;0.62963;[-0.398745,-9.9226,-0.622685]
14;0.569444;[-0.219991,-10.2497,-0.105376]
15;0.597222;[0.375631,-9.68129,-0.599876]
16;0.537037;[0.266021,-10.1999,0.445339]
17;0.615741;[0.0562101,-10.8314,0.281562]
18;0.564815;[0.13504,-10.6362,-0.0737674]
19;0.611111;[0.182437,-10.3681,-0.620804]
20;0.578704;[-0.197175,-10.4488,-0.122553]
21;0.652778;[-0.0318267,-10.3864,-0.0779658]
22;0.583333;[0.256914,-11.6603,-0.158588]
23;0.62037;[0.250095,-11.3703,0.315867]
24;0.625;[-0.139898,-11.1937,-0.16625]
25;0.555556;[-0.227949,-11.2,0.275365]
26;0.666667;[-0.147919,-11.3636,0.348915]
27;0.606481;[0.770671,-10.4774,0.0664622]
28;0.583333;[-0.216392,-11.2289,-0.114036]
29;0.634259;[-0.3543,-11.1402,-0.406895]
30;0.625;[0.314548,-10.0729,0.536546]
31;0.638889;[-0.515421,-10.2831,-0.428187]
32;0.601852;[-0.34049,-10.4558,0.590982]
33;0.592593;[0.986754,-10.0244,0.158909]
34;0.601852;[-0.119249,-10.5033,-0.323339]
35;0.564815;[0.184915,-9.71372,0.64526]
36;0.592593;[0.468817,-8.64311,0.562538]
37;0.550926;[0.160201,-8.58314,0.263757]
38;0.587963;[-0.491208,-7.57857,0.171363]
39;0.638889;[0.288291,-7.25658,-0.153215]
40;0.472222;[0.0312869,-6.68269,-0.222183]
41;0.555556;[0.32964,-5.75984,0.161223]
42;0.462963;[-0.109939,-5.3124,-0.226594]
43;0.717593;[0.00792363,-4.84059,0.368054]
44;0.0648148;[-0.692538,-3.52948,0.0444372]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
