Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.0138889;[-5.08066,-159.655,7.50201]
3;0.638889;[-0.0408227,-161.629,-0.0122769]
4;0.518519;[0.132416,-162.044,-0.0335661]
5;0.5;[-0.362263,-161.305,0.00537257]
6;0.513889;[0.124173,-160.882,-0.11184]
7;0.537037;[1.24505,-162.12,0.634518]
8;0.555556;[0.441919,-161.725,0.281251]
9;0.509259;[-0.95781,-161.944,-0.256314]
10;0.532407;[-0.376155,-161.723,-0.657112]
11;0.587963;[-0.477773,-160.598,0.69259]
12;0.453704;[0.515607,-160.945,0.917212]
13;0.518519;[-0.249141,-161.291,0.0577911]
14;0.560185;[-0.460164,-161.221,0.899059]
15;0.587963;[-0.449523,-162.009,-0.716057]
16;0.564815;[0.195229,-161.25,1.28072]
17;0.550926;[-0.522786,-160.545,0.191309]
18;0.490741;[0.599999,-161.621,-1.15638]
19;0.532407;[-0.287919,-161.818,0.372177]
20;0.606481;[0.182565,-161.467,-0.281099]
21;0.49537;[0.409926,-160.762,0.250581]
22;0.550926;[-0.412067,-160.906,0.147027]
23;0.518519;[0.507164,-161.261,-0.712965]
24;0.555556;[1.02435,-161.681,-0.761653]
25;0.62037;[0.140073,-162.464,0.441817]
26;0.546296;[-0.66828,-162.176,0.548475]
27;0.555556;[0.42288,-162.438,0.222423]
28;0.486111;[-0.109175,-161.003,1.21871]
29;0.583333;[-0.217599,-161.312,-0.217054]
30;0.509259;[0.542038,-160.623,-0.893741]
31;0.574074;[-0.0662939,-161.442,0.643779]
32;0.541667;[0.692874,-162.445,-0.410955]
33;0.592593;[0.0406465,-161.204,0.910718]
34;0.560185;[0.823256,-161.579,-0.645735]
35;0.583333;[-0.333262,-162.416,0.0986383]
36;0.486111;[0.666844,-160.519,0.146375]
37;0.481481;[-0.4421,-162.277,0.47048]
38;0.50463;[0.362124,-161.578,-0.758142]
39;0.523148;[-0.08944,-161.203,0.2128]
40;0.555556;[-0.0544399,-161.232,-0.287171]
41;0.509259;[0.0423106,-161.086,-0.339397]
42;0.569444;[-0.0601307,-161.324,-0.624366]
43;0.50463;[-0.25162,-162.117,-1.02353]
44;0.518519;[-0.801152,-161.784,0.518372]
45;0.449074;[0.153797,-162.94,-0.198911]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
