Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;0.638889;[-0.721006,-266.76,0.0634791]
4;0.49537;[0.120717,-265.495,-0.387248]
5;0.532407;[-0.696128,-265.196,-0.173637]
6;0.564815;[0.0395275,-265.743,0.0393294]
7;0.509259;[1.41762,-266.596,-0.437609]
8;0.527778;[-0.812316,-266.006,-0.588474]
9;0.518519;[0.752688,-264.257,-0.357312]
10;0.537037;[0.357969,-265.488,-0.147189]
11;0.564815;[0.218839,-266.168,-0.989516]
12;0.5;[-1.08541,-266.254,-1.05971]
13;0.541667;[0.134004,-266.274,0.919205]
14;0.509259;[0.0992958,-265.419,-0.11353]
15;0.527778;[0.355275,-264.833,-0.155499]
16;0.532407;[-0.0462205,-264.929,0.669538]
17;0.546296;[-1.13601,-265.492,-0.0339461]
18;0.518519;[0.858631,-266.014,-0.606952]
19;0.537037;[0.434113,-265.557,-0.15865]
20;0.555556;[0.0461568,-265.553,0.431633]
21;0.537037;[0.378858,-266.037,0.173302]
22;0.587963;[1.11617,-265.03,0.584191]
23;0.5;[-0.716712,-266.006,0.250139]
24;0.481481;[-1.42053,-266.152,0.46483]
25;0.560185;[0.807958,-265.823,-0.335171]
26;0.583333;[-0.0335312,-264.772,0.308755]
27;0.550926;[0.582349,-266.656,-1.14711]
28;0.574074;[-0.863035,-265.464,-0.139868]
29;0.5;[0.474198,-266.356,-1.00581]
30;0.532407;[-1.04342,-266.123,0.264472]
31;0.601852;[-0.438237,-265.7,-0.490648]
32;0.467593;[-0.0920474,-265.821,0.171787]
33;0.583333;[0.227609,-265.318,0.802764]
34;0.523148;[0.30725,-266.831,-0.294703]
35;0.541667;[0.586689,-265.663,0.488671]
36;0.592593;[0.561133,-266.026,0.396453]
37;0.523148;[0.993691,-266.346,-0.40919]
38;0.597222;[0.236558,-265.266,1.15844]
39;0.527778;[0.00644633,-264.862,1.14751]
40;0.532407;[-0.302383,-264.957,0.515688]
41;0.583333;[-0.738068,-264.903,-0.759906]
42;0.523148;[-0.591525,-266.166,-0.212765]
43;0.49537;[0.084906,-265.224,-0.265826]
44;0.550926;[0.00289585,-266.033,-0.56734]
45;0.439815;[0.114803,-266.085,0.2913]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
