Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.0185185;[-2.53923,-1.1759,0.147968]
3;0.513889;[-0.193657,-6.20141,0.600621]
4;0.513889;[-0.0799079,-5.89508,0.174566]
5;0.50463;[1.03017,-7.34284,-1.25693]
6;0.458333;[0.775775,-8.13022,0.107945]
7;0.5;[0.176241,-7.97648,0.409863]
8;0.486111;[0.0529422,-9.48531,-0.767445]
9;0.518519;[-0.567326,-9.89593,-0.688985]
10;0.541667;[0.187835,-10.4655,0.332952]
11;0.476852;[0.259004,-10.6142,-0.26163]
12;0.569444;[-0.836959,-11.2901,-0.0673636]
13;0.518519;[0.228962,-11.949,0.354293]
14;0.550926;[-0.678454,-12.886,0.923818]
15;0.587963;[1.18914,-12.8956,-0.714409]
16;0.527778;[0.108445,-13.4773,0.0919378]
17;0.569444;[-0.0887648,-13.5558,-0.131606]
18;0.601852;[-0.109156,-14.0361,-0.195198]
19;0.606481;[-0.329082,-15.2898,-0.365997]
20;0.606481;[0.245108,-13.7232,-1.18399]
21;0.583333;[0.370674,-14.8087,0.114114]
22;0.513889;[0.389213,-14.6324,0.346724]
23;0.62037;[-0.29471,-15.2812,-0.255268]
24;0.666667;[-0.0734207,-14.4338,0.271812]
25;0.574074;[0.433193,-14.5381,0.0623414]
26;0.587963;[0.035421,-15.2563,0.865638]
27;0.62037;[-0.368963,-14.3172,0.664012]
28;0.555556;[-1.01758,-14.078,0.0592228]
29;0.601852;[-0.228554,-14.0938,-0.0448123]
30;0.513889;[1.28241,-14.0351,-0.652617]
31;0.550926;[0.505578,-13.4238,0.674349]
32;0.574074;[0.256802,-14.0561,1.22194]
33;0.555556;[-0.361127,-13.5545,0.387735]
34;0.569444;[-0.601952,-11.9971,0.403805]
35;0.532407;[-0.671861,-12.9546,-0.377716]
36;0.481481;[-1.06205,-11.2899,-0.605516]
37;0.50463;[0.0575035,-11.7081,0.711275]
38;0.555556;[-0.0830968,-10.9126,0.0480717]
39;0.453704;[0.845172,-10.6801,-0.822391]
40;0.527778;[-0.512071,-9.90409,0.0196073]
41;0.509259;[-0.407521,-7.91261,-0.880841]
42;0.449074;[0.329339,-7.63857,0.0542634]
43;0.518519;[0.568309,-6.88466,-0.339288]
44;0.523148;[-0.459562,-4.55437,1.03381]
45;0.333333;[-0.180869,-3.91265,0.38855]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
