Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00925926;[-7.68057,-187.129,1.96073]
3;0.62963;[-0.07331,-185.255,0.0834455]
4;0.449074;[0.113274,-185.306,0.0156739]
5;0.518519;[0.0110239,-185.646,0.134013]
6;0.509259;[-0.0899816,-185.562,-1.13075]
7;0.574074;[0.0211354,-184.952,0.555487]
8;0.564815;[-0.686397,-186.109,-1.24084]
9;0.597222;[-1.10528,-186.752,0.735175]
10;0.564815;[-0.291163,-185.999,0.81066]
11;0.560185;[-0.204302,-184.97,0.517858]
12;0.50463;[-0.836435,-185.466,-0.63473]
13;0.555556;[-0.120258,-185.691,0.349643]
14;0.550926;[-1.08419,-185.373,0.185997]
15;0.518519;[0.0905006,-186.108,0.227834]
16;0.583333;[-0.431119,-185.86,0.667235]
17;0.546296;[0.783544,-184.585,-0.881242]
18;0.583333;[-0.479664,-185.631,-0.0650226]
19;0.513889;[-0.245046,-185.556,-0.174116]
20;0.523148;[-0.267935,-185.828,-0.426277]
21;0.583333;[-0.116219,-185.904,-0.652883]
22;0.601852;[-0.46149,-185.631,0.652822]
23;0.476852;[0.116781,-185.154,0.45879]
24;0.518519;[0.199492,-185.448,0.987889]
25;0.523148;[0.963999,-185.937,0.549567]
26;0.532407;[1.0655,-185.578,0.930317]
27;0.555556;[0.0384819,-185.975,-0.993435]
28;0.518519;[0.178345,-185.547,-1.16601]
29;0.50463;[0.950508,-185.899,-0.587929]
30;0.509259;[0.981979,-185.96,-0.582616]
31;0.578704;[0.19405,-184.803,0.219388]
32;0.569444;[-1.32696,-185.662,-0.0790994]
33;0.467593;[1.47306,-184.773,0.170856]
34;0.583333;[0.179728,-185.733,-0.449397]
35;0.560185;[-0.543598,-185.35,0.231609]
36;0.527778;[0.337564,-185.412,-0.0972022]
37;0.49537;[-0.143531,-185.634,-0.0771742]
38;0.537037;[0.11944,-186.172,-0.112633]
39;0.5;[-1.06046,-184.563,1.28363]
40;0.592593;[-0.00707012,-185.919,0.155605]
41;0.518519;[0.204681,-185.375,0.648269]
42;0.574074;[1.10278,-185.544,0.0182987]
43;0.518519;[0.294612,-185.177,-0.293815]
44;0.513889;[-0.321778,-186.035,1.29123]
45;0.430556;[0.171365,-185.342,0.687595]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
