Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00925926;[0.880676,-246,2.2084]
3;0.643519;[0.545415,-252.887,-0.727968]
4;0.462963;[0.179189,-253.817,1.02005]
5;0.527778;[0.290452,-254.139,0.142991]
6;0.527778;[-0.230856,-253.305,0.276386]
7;0.564815;[0.0991237,-253.914,0.339063]
8;0.541667;[0.342197,-253.322,-0.152819]
9;0.537037;[-0.61262,-253.636,-0.151278]
10;0.527778;[-0.521166,-252.888,0.0192557]
11;0.458333;[-0.40319,-253.605,-0.297734]
12;0.555556;[0.293677,-253.999,-0.487666]
13;0.523148;[0.294278,-253.775,0.0940695]
14;0.550926;[0.670591,-254.166,-1.08956]
15;0.523148;[-0.291677,-253.731,0.0681267]
16;0.527778;[0.59348,-254.294,0.464145]
17;0.560185;[0.622121,-253.03,-0.112318]
18;0.50463;[-0.466032,-254.042,0.444438]
19;0.550926;[0.3378,-253.779,-0.473304]
20;0.597222;[-0.22846,-253.607,0.450297]
21;0.560185;[0.185665,-253.841,-0.498687]
22;0.518519;[-1.43171,-253.152,-0.646911]
23;0.569444;[0.0840508,-254.228,0.453789]
24;0.513889;[0.353415,-254.47,0.518719]
25;0.592593;[0.244403,-253.167,-0.160242]
26;0.541667;[-0.242336,-254.452,0.708151]
27;0.555556;[-0.002729,-253.724,0.0597073]
28;0.537037;[-0.496122,-254.401,-0.217685]
29;0.49537;[-0.553557,-254.246,1.02973]
30;0.462963;[-0.152806,-254.684,0.892894]
31;0.587963;[0.422398,-253.528,1.39901]
32;0.523148;[0.08567,-252.013,0.264682]
33;0.518519;[1.41717,-252.622,-0.422445]
34;0.569444;[-0.137379,-253.879,-0.369837]
35;0.541667;[0.253613,-253.806,-0.0468473]
36;0.541667;[0.52253,-254.092,-1.3053]
37;0.564815;[0.206161,-254.031,-0.207777]
38;0.569444;[-0.768337,-253.225,0.172616]
39;0.546296;[-0.963204,-253.244,0.213449]
40;0.513889;[-1.3436,-253.369,-1.39535]
41;0.578704;[-0.360076,-253.301,-0.0659683]
42;0.49537;[0.160176,-254.596,0.0522046]
43;0.527778;[0.0871441,-253.534,0.350038]
44;0.5;[0.580844,-254.14,-0.774423]
45;0.527778;[-0.527961,-253.37,0.617802]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
