Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.0138889;[4.04165,-209.823,0.956578]
3;0.671296;[0.261342,-206.593,0.714174]
4;0.49537;[-0.694122,-206.001,0.925162]
5;0.578704;[0.195791,-205.624,-0.131839]
6;0.527778;[-0.977345,-206.169,-0.627706]
7;0.574074;[-0.250781,-204.765,0.626244]
8;0.527778;[-1.12353,-205.476,0.214106]
9;0.527778;[0.605246,-205.007,-0.181204]
10;0.537037;[0.35695,-205.832,-0.441496]
11;0.518519;[-0.113657,-206.164,-0.304791]
12;0.569444;[0.779013,-205.612,0.80328]
13;0.537037;[-0.458928,-205.674,0.613768]
14;0.49537;[0.894636,-206.035,-0.393617]
15;0.527778;[1.34749,-206.602,-0.368104]
16;0.606481;[-0.28218,-205.554,0.531636]
17;0.513889;[-0.908105,-205.386,-0.548361]
18;0.541667;[-0.022625,-206.147,-0.543259]
19;0.523148;[0.461626,-204.725,-0.313867]
20;0.523148;[-0.277713,-205.654,0.052046]
21;0.601852;[0.126697,-205.112,-0.39724]
22;0.481481;[-0.509168,-206.24,-0.442283]
23;0.541667;[0.131136,-205.677,0.0766565]
24;0.541667;[0.684488,-204.687,-0.197094]
25;0.564815;[-0.965483,-205.743,0.160882]
26;0.50463;[0.814296,-204.622,-0.409802]
27;0.532407;[-0.598819,-205.164,0.158004]
28;0.555556;[-0.0719102,-205.645,0.155799]
29;0.546296;[0.0226287,-206.469,0.786713]
30;0.49537;[-0.98291,-204.898,-0.505775]
31;0.513889;[-0.763581,-205.833,-0.671848]
32;0.597222;[0.5066,-205.285,-0.0366059]
33;0.532407;[1.29474,-205.833,-0.20449]
34;0.523148;[0.768189,-204.891,-0.902622]
35;0.527778;[-0.713931,-206.092,-0.237685]
36;0.509259;[-1.03281,-206.211,-0.893061]
37;0.569444;[0.297242,-204.892,-0.217195]
38;0.518519;[0.326393,-204.744,0.656849]
39;0.587963;[-0.0199854,-205.128,0.196965]
40;0.481481;[-0.103066,-205.901,0.148457]
41;0.541667;[0.807643,-204.613,-0.889018]
42;0.523148;[-0.805915,-205.103,0.705045]
43;0.546296;[0.369041,-206.758,-0.0300368]
44;0.583333;[0.601755,-205.829,-0.887385]
45;0.416667;[0.418224,-206.608,-0.955398]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
