Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00462963;[-6.853,-248.732,-6.90569]
3;0.62037;[0.0523422,-249.269,0.476663]
4;0.532407;[1.14964,-250.004,0.316748]
5;0.564815;[-0.712434,-249.114,2.10475]
6;0.537037;[-0.233596,-250.473,-0.150979]
7;0.597222;[0.0847788,-248.61,-0.568939]
8;0.537037;[-0.195982,-250.312,0.663736]
9;0.509259;[0.990391,-249.585,-0.267784]
10;0.5;[-0.739581,-249.602,-0.440263]
11;0.518519;[0.0242463,-249.429,-0.0847003]
12;0.513889;[-0.726415,-248.427,-0.349007]
13;0.550926;[-0.691888,-249.606,-0.742837]
14;0.518519;[0.817699,-249.875,-0.157296]
15;0.472222;[0.470607,-249.218,-0.347771]
16;0.527778;[0.858176,-248.999,0.229702]
17;0.574074;[0.455917,-249.452,0.0728387]
18;0.509259;[1.11925,-250.551,0.98566]
19;0.560185;[0.500938,-250.029,-0.577369]
20;0.560185;[0.441366,-250.157,0.588435]
21;0.476852;[0.576255,-250.388,-0.0546812]
22;0.513889;[-0.204901,-250.014,-0.0456157]
23;0.523148;[-0.894349,-248.654,0.629601]
24;0.541667;[0.170639,-249.783,-0.229009]
25;0.472222;[-0.167623,-249.89,-0.838941]
26;0.574074;[0.551702,-249.759,-0.75313]
27;0.560185;[0.128741,-249.661,0.183095]
28;0.564815;[-0.491229,-249.916,0.254221]
29;0.5;[-0.381431,-250.701,-0.87313]
30;0.560185;[-0.242344,-249.476,0.748919]
31;0.541667;[0.272678,-249.948,-0.26404]
32;0.62037;[0.184745,-250.432,-0.0140244]
33;0.537037;[0.756661,-249.709,0.819746]
34;0.574074;[0.0258118,-249.127,0.0056173]
35;0.518519;[-0.161413,-249.009,-0.335119]
36;0.587963;[0.511043,-249.482,-1.09924]
37;0.560185;[0.535333,-248.733,0.307213]
38;0.560185;[-0.322031,-250.688,0.443661]
39;0.578704;[0.876022,-249.847,-0.339772]
40;0.583333;[-0.84144,-250.533,0.0422872]
41;0.518519;[-0.467158,-248.923,-0.482647]
42;0.574074;[-0.426863,-249.869,0.0633576]
43;0.518519;[0.57329,-249.236,-0.810522]
44;0.453704;[0.791061,-249.234,0.454536]
45;0.425926;[-0.326012,-250.612,0.309242]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
