Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;0.643519;[0.0531914,-310.255,-0.0218418]
4;0.560185;[0.190618,-309.922,-0.337071]
5;0.564815;[0.0563137,-309.798,1.02843]
6;0.537037;[-0.447162,-310.116,-0.48621]
7;0.555556;[0.76952,-310.385,-0.369657]
8;0.481481;[-0.711457,-310.352,-0.0862494]
9;0.592593;[0.120593,-308.614,0.0538098]
10;0.532407;[0.357968,-309.291,-0.308618]
11;0.50463;[0.340057,-308.596,0.632775]
12;0.5;[-1.46321,-309.314,-0.157963]
13;0.541667;[0.0299817,-310.139,0.112771]
14;0.546296;[0.619285,-309.115,0.840348]
15;0.569444;[-0.0857849,-309.816,-0.509153]
16;0.532407;[0.0329931,-309.687,-0.410801]
17;0.546296;[-0.146426,-309.301,0.0602114]
18;0.541667;[0.382234,-309.023,0.0647634]
19;0.537037;[-0.00308301,-309.402,0.0541647]
20;0.49537;[-0.0983295,-310.404,0.409853]
21;0.62963;[-0.0301224,-309.481,-0.161239]
22;0.546296;[0.241644,-309.259,-0.122008]
23;0.481481;[-0.1848,-310.964,-0.169803]
24;0.560185;[-0.52164,-309.156,-0.164553]
25;0.550926;[-0.363902,-310.092,0.00132282]
26;0.532407;[0.75048,-309.496,-0.874354]
27;0.476852;[-0.444066,-310.711,0.453815]
28;0.532407;[1.02258,-308.917,-0.669686]
29;0.513889;[0.583873,-310.705,-0.301033]
30;0.527778;[0.162519,-309.239,0.105416]
31;0.587963;[-0.0715768,-309.233,0.250106]
32;0.518519;[-0.259606,-309.953,0.986049]
33;0.578704;[-0.555915,-310.062,-0.589725]
34;0.490741;[0.477128,-310.685,-0.106395]
35;0.606481;[0.452778,-310.948,-0.370597]
36;0.569444;[0.277298,-309.491,-0.171916]
37;0.50463;[-0.349218,-308.804,-0.266236]
38;0.574074;[-0.381217,-309.736,-0.134684]
39;0.532407;[-0.13915,-309.77,0.546419]
40;0.564815;[-0.190261,-310.001,-0.18191]
41;0.523148;[0.23494,-310.868,-0.757678]
42;0.509259;[-0.417157,-309.893,-0.378917]
43;0.555556;[-0.602199,-310.013,-0.236391]
44;0.513889;[-0.397536,-310.571,0.0299309]
45;0.384259;[0.348409,-309.849,0.0625003]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
