Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00925926;[6.79862,-284.079,5.76717]
3;0.583333;[0.173926,-293.749,-0.526201]
4;0.550926;[-0.306572,-294.592,-0.0148433]
5;0.490741;[0.172679,-293.785,0.848068]
6;0.541667;[0.104767,-293.794,-0.947013]
7;0.546296;[-0.290518,-293.254,0.0395902]
8;0.537037;[-1.16891,-293.81,0.0263254]
9;0.555556;[1.0431,-293.994,0.150924]
10;0.587963;[-0.466183,-293.776,0.580371]
11;0.462963;[-0.603887,-293.766,-0.819852]
12;0.592593;[1.54213,-294.165,-0.662598]
13;0.476852;[0.286375,-293.981,-0.497935]
14;0.592593;[0.217444,-293.96,-0.0350053]
15;0.453704;[-0.14772,-293.559,-0.685467]
16;0.597222;[-0.516448,-293.948,0.070783]
17;0.513889;[0.0752398,-293.219,0.278517]
18;0.550926;[0.11341,-294.246,-0.286219]
19;0.509259;[-0.497239,-294.479,0.0670207]
20;0.481481;[0.00156253,-293.669,-0.533688]
21;0.550926;[-0.423892,-293.958,-0.132374]
22;0.527778;[0.156557,-293.182,-0.644608]
23;0.592593;[-0.314667,-293.308,0.238018]
24;0.546296;[1.00204,-294.221,-0.580348]
25;0.513889;[-0.307181,-294.239,-1.78446]
26;0.597222;[0.2935,-293.656,0.448703]
27;0.49537;[0.346023,-293.656,0.588613]
28;0.527778;[0.45033,-295.08,0.295306]
29;0.523148;[0.0737391,-294.02,-0.132701]
30;0.532407;[-0.164839,-293.336,-0.281306]
31;0.546296;[0.00807973,-293.704,-0.316186]
32;0.583333;[-0.0850864,-293.658,-0.491054]
33;0.564815;[0.196281,-293.914,0.241861]
34;0.481481;[-0.360361,-292.832,0.157669]
35;0.592593;[0.731804,-293.361,-0.0463754]
36;0.518519;[0.40799,-292.858,-1.80639]
37;0.560185;[0.664456,-293.452,0.217328]
38;0.560185;[1.33628,-293.74,1.23857]
39;0.564815;[-0.0816818,-294.969,0.286223]
40;0.541667;[-0.450423,-294.17,-0.365837]
41;0.564815;[0.654941,-292.956,-0.265337]
42;0.532407;[0.155811,-292.915,-0.288167]
43;0.537037;[-0.515406,-293.549,0.528063]
44;0.564815;[0.545571,-293.734,-0.144526]
45;0.393519;[-1.0315,-293.444,-0.565128]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
