Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00925926;[2.01864,-167.995,-7.2482]
3;0.680556;[-1.80102,-168.737,-0.519812]
4;0.509259;[0.670956,-169.44,0.754568]
5;0.527778;[-0.257284,-169.152,0.499885]
6;0.523148;[0.114955,-169.984,0.484893]
7;0.578704;[0.441905,-170,-0.181104]
8;0.513889;[1.31055,-169.323,-1.48116]
9;0.578704;[-0.245801,-169.799,0.608387]
10;0.569444;[0.285756,-168.932,0.753021]
11;0.597222;[-0.425182,-170.115,-0.166093]
12;0.486111;[-0.0800412,-169.221,0.919537]
13;0.569444;[-0.549488,-169.642,-0.656515]
14;0.537037;[0.268311,-170.276,0.379534]
15;0.50463;[-0.912178,-169.204,-1.28896]
16;0.532407;[-0.0112072,-170.156,0.111364]
17;0.509259;[-0.284431,-170.112,-0.560404]
18;0.555556;[-0.0169164,-169.718,0.0220783]
19;0.550926;[-0.534529,-170.354,-0.586286]
20;0.527778;[-0.782102,-169.339,-0.240098]
21;0.560185;[0.471116,-169.966,-0.469672]
22;0.541667;[-0.253631,-168.619,-0.273722]
23;0.560185;[-1.25099,-169.219,1.09386]
24;0.537037;[-0.853277,-169.91,-0.265358]
25;0.467593;[-0.697757,-169.436,0.309149]
26;0.527778;[-0.140063,-168.109,-0.0532661]
27;0.541667;[-0.0603162,-169.994,0.434509]
28;0.513889;[-0.77783,-169.973,0.805497]
29;0.537037;[-0.0221142,-169.136,-0.248245]
30;0.601852;[-1.17552,-169.488,0.375097]
31;0.509259;[0.243251,-169.311,-0.526277]
32;0.550926;[-0.985248,-170.29,-0.441661]
33;0.564815;[-1.43067,-169.894,0.160961]
34;0.523148;[0.52705,-169.241,-0.474836]
35;0.50463;[-0.137973,-170.361,-0.489254]
36;0.546296;[0.689541,-169.279,-0.450416]
37;0.537037;[0.187992,-169.184,0.0469062]
38;0.481481;[0.937439,-169.73,0.313202]
39;0.550926;[-0.0214568,-169.842,-0.537687]
40;0.518519;[0.438566,-169.518,0.744404]
41;0.550926;[0.884169,-170.015,0.146537]
42;0.541667;[-0.407421,-170.091,-0.46667]
43;0.50463;[0.324878,-169.093,-1.17409]
44;0.606481;[0.275046,-168.886,0.536435]
45;0.407407;[-0.123655,-168.224,0.133343]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
