Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00462963;[-1.91138,-152.54,0.166644]
3;0.736111;[0.130905,-149.59,-0.278846]
4;0.518519;[-0.183849,-149.322,1.15928]
5;0.518519;[-0.326874,-150.273,0.199353]
6;0.560185;[-0.626206,-149.408,-0.0659655]
7;0.560185;[-0.648036,-149.882,0.20535]
8;0.481481;[0.415706,-149.368,-0.291082]
9;0.49537;[0.135158,-149.095,-0.543392]
10;0.541667;[0.145815,-149.729,1.5225]
11;0.592593;[-0.0759651,-149.977,-0.114196]
12;0.532407;[1.07317,-148.786,-0.389669]
13;0.546296;[0.15418,-149.781,0.0935575]
14;0.486111;[-0.363218,-148.955,-0.020399]
15;0.541667;[-0.391648,-149.049,-0.560531]
16;0.587963;[0.0580094,-150.087,0.255277]
17;0.597222;[-0.59351,-148.864,0.770308]
18;0.49537;[-1.50037,-149.262,-0.168717]
19;0.513889;[0.268232,-150.088,-0.0249602]
20;0.541667;[0.0335221,-150.416,-0.315288]
21;0.601852;[-0.210369,-149.875,0.254874]
22;0.537037;[0.101225,-150.031,-1.23368]
23;0.532407;[-1.3983,-148.888,-0.888225]
24;0.527778;[-0.760622,-150.155,-0.662478]
25;0.569444;[0.492751,-148.775,-0.359917]
26;0.486111;[0.131743,-149.938,0.348724]
27;0.537037;[-0.0962299,-148.23,0.776828]
28;0.546296;[-0.302882,-148.924,-0.17977]
29;0.578704;[0.0561973,-149.038,0.403487]
30;0.518519;[-0.0442382,-149.757,1.5106]
31;0.546296;[0.103567,-149.416,-0.186438]
32;0.546296;[0.452505,-150.345,0.691129]
33;0.541667;[0.177808,-149.885,0.623139]
34;0.527778;[-0.185541,-149.427,0.808706]
35;0.527778;[0.597704,-148.791,0.41835]
36;0.574074;[-0.0145568,-148.949,-0.0236295]
37;0.523148;[-0.207163,-150.24,0.0513296]
38;0.527778;[0.150579,-149.424,0.217587]
39;0.509259;[0.26285,-149.924,0.463436]
40;0.50463;[0.0336994,-149.308,-0.393906]
41;0.555556;[-0.574541,-149.557,0.62442]
42;0.532407;[0.710434,-149.592,0.622786]
43;0.583333;[0.0753679,-148.781,0.468946]
44;0.444444;[-0.408823,-150.34,-0.420793]
45;0.416667;[-0.295131,-150.08,-1.32987]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
