Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.0185185;[4.13432,-210.899,0.553732]
3;0.625;[-0.0839689,-213.748,-0.772218]
4;0.569444;[-0.317051,-213.194,-0.851439]
5;0.560185;[0.477671,-214.14,-0.116255]
6;0.527778;[0.250246,-213.692,0.62599]
7;0.527778;[-0.260939,-213.197,-0.528449]
8;0.564815;[0.200679,-213.028,0.814879]
9;0.467593;[0.824605,-214.563,-0.540084]
10;0.597222;[0.25951,-212.776,1.06346]
11;0.490741;[-0.59053,-213.705,-0.681173]
12;0.546296;[0.533131,-213.226,0.242439]
13;0.601852;[-0.302697,-213.341,0.798245]
14;0.486111;[-0.309693,-213.912,0.0748584]
15;0.574074;[0.578868,-214.374,0.979715]
16;0.5;[0.256962,-213.425,0.261999]
17;0.606481;[-0.461239,-213.455,-0.0807369]
18;0.527778;[0.0837746,-213.964,0.219606]
19;0.537037;[0.186171,-213.694,-0.111598]
20;0.541667;[-1.19597,-214.044,-1.30272]
21;0.564815;[-0.57231,-214.787,0.351434]
22;0.555556;[0.0920557,-214.4,-0.632432]
23;0.527778;[0.0607122,-213.187,-0.405674]
24;0.509259;[0.0668973,-213.943,0.0725781]
25;0.578704;[0.210806,-213.507,0.364874]
26;0.458333;[-1.0424,-213.6,0.382023]
27;0.50463;[0.0174068,-213.878,0.276148]
28;0.527778;[0.656074,-213.775,0.295343]
29;0.518519;[-0.807377,-214.078,-0.346578]
30;0.560185;[-0.263792,-213.226,-0.704326]
31;0.560185;[-0.231084,-213.694,0.865325]
32;0.555556;[-0.388281,-212.505,-1.40716]
33;0.532407;[-0.489078,-213.754,0.186253]
34;0.472222;[-0.397476,-214.416,0.447644]
35;0.583333;[-0.353445,-213.9,-0.237065]
36;0.49537;[0.532513,-212.838,1.03265]
37;0.560185;[1.00588,-213.176,-0.197822]
38;0.560185;[0.486083,-213.363,0.827948]
39;0.527778;[-0.28535,-213.896,0.323994]
40;0.587963;[0.778892,-214.182,-0.106178]
41;0.592593;[0.432718,-213.428,1.31955]
42;0.49537;[-0.408676,-212.649,-0.391187]
43;0.564815;[-0.164694,-213.416,0.370054]
44;0.476852;[1.00141,-213.435,-0.0266575]
45;0.407407;[0.437961,-213.143,0.781102]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
