Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.0138889;[-1.72354,-44.7815,3.55043]
3;0.611111;[-0.684162,-51.0775,-0.764592]
4;0.541667;[-0.0110613,-52.1118,-0.977468]
5;0.583333;[-1.0149,-51.0186,0.558614]
6;0.578704;[-0.121512,-51.7574,0.887728]
7;0.564815;[0.30156,-52.0487,0.0377723]
8;0.578704;[-0.0698892,-51.3443,-0.443545]
9;0.564815;[0.243711,-51.7211,0.50439]
10;0.555556;[-0.661536,-52.834,0.74505]
11;0.671296;[0.159527,-52.787,-0.737252]
12;0.564815;[0.380344,-51.9859,0.10194]
13;0.643519;[0.0758001,-52.7176,0.701134]
14;0.583333;[-0.262849,-52.9778,-0.357863]
15;0.583333;[0.720674,-53.3146,0.541726]
16;0.657407;[0.262574,-51.7331,-0.400294]
17;0.592593;[-0.421522,-53.4813,-0.448999]
18;0.643519;[-0.888876,-52.8613,-0.776742]
19;0.643519;[0.534397,-53.7092,-0.148754]
20;0.666667;[-1.00447,-52.9797,0.037367]
21;0.574074;[-0.38472,-52.8929,0.516646]
22;0.592593;[0.0689669,-53.3168,0.220493]
23;0.611111;[0.335197,-53.4571,0.634235]
24;0.564815;[-0.133057,-52.5047,0.532628]
25;0.532407;[-0.18809,-52.1778,0.878733]
26;0.62963;[-0.657914,-51.8266,-0.386146]
27;0.546296;[-0.703394,-52.0712,-0.72525]
28;0.546296;[-0.14222,-52.4729,0.153316]
29;0.467593;[0.0547361,-51.4342,0.555746]
30;0.513889;[-0.00290509,-51.3606,-1.42015]
31;0.532407;[-0.627066,-51.8509,0.862815]
32;0.518519;[-0.45026,-51.9109,0.926383]
33;0.486111;[-0.872264,-51.2631,0.478602]
34;0.472222;[-0.302845,-50.5623,0.213365]
35;0.513889;[-0.620588,-51.0492,-0.483043]
36;0.435185;[0.652616,-51.212,-0.35498]
37;0.462963;[-0.255378,-50.8646,0.534814]
38;0.435185;[0.33052,-51.0071,1.0059]
39;0.467593;[0.16248,-49.8546,0.513273]
40;0.439815;[-0.997236,-50.2636,-0.109594]
41;0.398148;[0.543748,-50.2945,-0.25573]
42;0.453704;[0.9104,-49.4677,1.19947]
43;0.398148;[0.243662,-49.5487,-0.249387]
44;0.435185;[0.11622,-49.5177,0.0489363]
45;0.277778;[0.482689,-47.713,2.2157]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
