Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;0.62963;[0.297432,-321.337,0.258919]
4;0.550926;[-0.497187,-321.936,1.17535]
5;0.537037;[0.188493,-321.901,-0.28563]
6;0.50463;[1.11148,-322.219,-0.92667]
7;0.601852;[0.0788789,-321.354,-1.13224]
8;0.49537;[-0.289135,-322.84,-0.631937]
9;0.513889;[-0.354901,-321.814,-0.288036]
10;0.597222;[0.793536,-322.301,0.00604131]
11;0.564815;[0.722366,-321.609,0.95723]
12;0.518519;[0.00093429,-322.067,0.852997]
13;0.569444;[-0.383154,-322.722,-0.311539]
14;0.486111;[-0.673827,-321.951,0.474822]
15;0.578704;[0.0838732,-322.21,-0.221123]
16;0.523148;[-0.233225,-321.572,-0.13498]
17;0.513889;[-0.357646,-321.939,0.848196]
18;0.537037;[-0.247925,-322.01,-0.0748671]
19;0.555556;[0.0590452,-319.882,0.0141183]
20;0.537037;[0.330309,-321.174,-0.901234]
21;0.541667;[-0.398954,-321.473,-0.439819]
22;0.611111;[-0.11553,-321.344,-0.025948]
23;0.49537;[-0.438278,-322.078,0.390111]
24;0.550926;[0.0470774,-321.05,0.00377963]
25;0.532407;[-1.27699,-321.877,0.134123]
26;0.541667;[-0.765014,-320.581,0.201348]
27;0.518519;[-0.895204,-321.991,-0.651952]
28;0.564815;[0.61621,-321.332,0.877238]
29;0.560185;[0.612575,-322.303,-0.808008]
30;0.532407;[0.344541,-321.436,0.00246821]
31;0.523148;[-0.493373,-322.12,-0.586144]
32;0.564815;[-1.16014,-321.576,0.446245]
33;0.550926;[-0.535786,-323.714,0.172005]
34;0.518519;[-0.426963,-322.396,-0.152475]
35;0.546296;[-0.0145426,-321.251,-0.127161]
36;0.537037;[0.123991,-322.206,-0.326543]
37;0.481481;[-0.690882,-321.478,0.404701]
38;0.583333;[0.362221,-321.763,-0.273593]
39;0.537037;[-0.0296349,-322.435,0.686999]
40;0.490741;[0.277936,-321.82,-0.61477]
41;0.50463;[-0.785881,-322.563,0.139375]
42;0.574074;[-0.115641,-321.726,0.668752]
43;0.555556;[-0.157131,-321.34,1.19195]
44;0.509259;[0.226432,-322.018,0.389741]
45;0.407407;[0.663525,-321.761,-0.391021]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
