Bin;Density;Velocity
0;1.66667;[0,0,0]
1;1.66667;[0,0,0]
2;0.00925926;[-2.63496,4.1835,0.303094]
3;0.601852;[0.330555,-4.95379,-1.08319]
4;0.467593;[-0.241706,-6.2771,-1.12362]
5;0.50463;[-0.005234,-6.91412,0.0300723]
6;0.527778;[0.557566,-7.10819,-0.347303]
7;0.49537;[0.148094,-7.61557,-0.299528]
8;0.449074;[-0.258525,-8.50178,1.27275]
9;0.541667;[-0.0188203,-8.01059,-0.416915]
10;0.49537;[-0.539542,-10.0446,0.289617]
11;0.546296;[0.280974,-9.64543,-0.683017]
12;0.523148;[-0.128851,-10.7416,-0.785497]
13;0.509259;[-0.646789,-9.8085,0.422786]
14;0.583333;[-0.116221,-10.905,0.210563]
15;0.537037;[0.257156,-12.0792,0.849426]
16;0.546296;[0.0714412,-12.465,-0.267438]
17;0.62037;[-0.383089,-12.7778,-0.389832]
18;0.560185;[0.466142,-12.8293,-0.866488]
19;0.532407;[-1.18126,-12.2769,0.72195]
20;0.569444;[0.27109,-11.5251,0.0561635]
21;0.578704;[-0.085715,-11.6231,0.596121]
22;0.578704;[-0.529306,-12.643,-0.559318]
23;0.518519;[0.306359,-12.1469,-0.0381049]
24;0.648148;[-0.759087,-13.1188,0.0923122]
25;0.546296;[0.154237,-11.7621,-0.863498]
26;0.615741;[-0.20756,-13.3868,0.470602]
27;0.509259;[-0.445338,-12.4866,-0.521143]
28;0.587963;[0.9337,-12.8322,1.13608]
29;0.569444;[-0.109767,-12.2037,0.3544]
30;0.583333;[-0.43986,-12.356,-0.454412]
31;0.523148;[0.988212,-11.7778,0.37193]
32;0.569444;[-0.916658,-12.4597,0.602471]
33;0.574074;[-0.441051,-11.6414,-0.162441]
34;0.490741;[-0.525071,-11.5676,-0.0566416]
35;0.555556;[-0.143338,-9.76773,-0.49608]
36;0.578704;[-0.371089,-10.5316,-0.0879692]
37;0.50463;[0.139898,-9.77572,0.309018]
38;0.569444;[0.95907,-8.81552,0.850392]
39;0.523148;[-0.316769,-8.7193,-0.611091]
40;0.481481;[0.122778,-8.54664,-1.50453]
41;0.537037;[0.169406,-8.02323,0.152895]
42;0.486111;[-0.734851,-6.90441,0.295801]
43;0.532407;[-0.0941355,-5.77268,0.0444033]
44;0.490741;[-0.187347,-5.33209,0.0118511]
45;0.375;[-0.415114,-6.3758,0.61122]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;1.66667;[0,0,0]
49;0;[-nan,-nan,-nan]
