Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.365741;[0.856927,-105.462,-0.00496653]
5;0.560185;[0.102154,-105.195,0.268268]
6;0.587963;[-0.016178,-105.546,-0.176225]
7;0.615741;[0.281409,-105.017,0.0973096]
8;0.518519;[0.494981,-106.197,0.404983]
9;0.555556;[0.674508,-105.65,0.621459]
10;0.555556;[1.29091,-105.42,0.686856]
11;0.569444;[0.59415,-104.802,0.357378]
12;0.597222;[0.132387,-106.136,0.408056]
13;0.601852;[-0.348748,-105.261,-0.22062]
14;0.555556;[0.70016,-104.445,-1.32505]
15;0.569444;[-0.0799035,-106.22,0.912186]
16;0.606481;[-0.738957,-106.669,0.731966]
17;0.587963;[-0.101141,-106.066,-0.265088]
18;0.574074;[0.205641,-105.929,-0.399192]
19;0.550926;[0.272355,-104.819,0.13601]
20;0.592593;[0.88518,-106.214,-0.678043]
21;0.583333;[0.359292,-105.256,0.138486]
22;0.541667;[0.0142121,-105.432,0.269425]
23;0.675926;[0.0145218,-106.354,0.029045]
24;0.611111;[0.255794,-105.293,-0.28188]
25;0.527778;[-0.721886,-105.399,0.415263]
26;0.648148;[-0.738195,-104.783,0.346673]
27;0.564815;[0.200178,-105.692,0.47514]
28;0.574074;[-0.265058,-105.595,0.81332]
29;0.615741;[-1.76228,-105.357,-0.129758]
30;0.564815;[0.0952737,-105.48,0.133975]
31;0.583333;[-0.162967,-105.061,-0.0758121]
32;0.569444;[0.567955,-106.739,-0.057033]
33;0.583333;[-0.327386,-105.886,0.352749]
34;0.587963;[-0.562016,-106.235,-1.14429]
35;0.583333;[-0.30111,-105.707,-0.243076]
36;0.638889;[-0.385161,-104.906,-0.119959]
37;0.550926;[-0.189228,-105.922,-0.605842]
38;0.523148;[1.19028,-105.716,0.42787]
39;0.601852;[0.350782,-106.009,0.736004]
40;0.560185;[0.847701,-105.06,0.220624]
41;0.546296;[0.443099,-105.508,0.421452]
42;0.546296;[0.658068,-105.437,0.537532]
43;0.759259;[-0.209616,-105.582,-0.65852]
44;0.0416667;[-1.42401,-105.163,0.491416]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
