Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.212963;[0.817465,-29.3011,0.96647]
5;0.537037;[-0.484956,-30.2476,-0.0216623]
6;0.402778;[1.52814,-30.268,-1.48532]
7;0.5;[-0.597358,-31.7378,-0.146395]
8;0.449074;[0.30657,-31.7801,1.27866]
9;0.564815;[-0.393948,-32.6461,0.0176999]
10;0.481481;[-0.0248808,-33.0852,0.32961]
11;0.583333;[0.222055,-34.1651,1.10199]
12;0.62963;[0.569716,-34.5211,0.180803]
13;0.578704;[-0.356719,-34.2921,-0.461921]
14;0.62037;[-0.667815,-35.5296,-0.548154]
15;0.597222;[0.489722,-36.3697,-0.0413459]
16;0.652778;[0.0297332,-37.3553,1.06402]
17;0.671296;[0.0805129,-37.6803,0.446179]
18;0.638889;[-0.931215,-36.6304,-0.706158]
19;0.703704;[0.490155,-37.4852,0.758443]
20;0.759259;[0.868826,-38.0043,0.823256]
21;0.662037;[0.970932,-38.6309,-0.649268]
22;0.675926;[-0.0145469,-38.4497,-0.227438]
23;0.699074;[0.1032,-38.0267,-0.15464]
24;0.652778;[0.949883,-38.8141,0.0327819]
25;0.731481;[1.12893,-38.0935,-0.843156]
26;0.680556;[0.641158,-39.0125,0.0578117]
27;0.643519;[-0.232265,-37.9035,0.0176269]
28;0.703704;[0.146626,-37.7968,0.0902982]
29;0.615741;[1.08093,-37.044,0.474911]
30;0.671296;[0.94168,-36.7426,0.0797984]
31;0.62963;[0.483681,-36.2184,-0.235091]
32;0.634259;[0.497592,-35.9627,-0.391228]
33;0.574074;[0.164319,-35.6976,-0.445376]
34;0.537037;[0.317907,-35.8248,0.696965]
35;0.648148;[-0.617363,-34.9864,-0.104314]
36;0.550926;[-0.257675,-33.4881,-0.104985]
37;0.435185;[0.0943333,-32.6105,0.322111]
38;0.453704;[0.688254,-32.3438,-1.00782]
39;0.439815;[-0.0605954,-31.3557,0.429287]
40;0.537037;[-0.392055,-32.8439,1.30412]
41;0.453704;[-0.748881,-30.685,0.225456]
42;0.37037;[-0.116671,-31.0796,0.274771]
43;0.509259;[-0.282364,-30.0147,-0.497556]
44;0.0555556;[-1.52977,-28.1896,1.02851]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
