Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.324074;[-2.08722,-266.196,-0.224741]
5;0.597222;[0.37204,-265.248,0.0317588]
6;0.625;[0.0767475,-264.791,0.0890188]
7;0.50463;[-0.441306,-266.336,-0.812759]
8;0.601852;[-0.540244,-264.304,0.526382]
9;0.606481;[0.347965,-265.867,0.434473]
10;0.601852;[1.42438,-266.244,-0.336793]
11;0.546296;[-0.244142,-265.812,0.0692448]
12;0.597222;[0.472688,-265.769,-0.776627]
13;0.574074;[-0.219387,-266.151,-0.0911034]
14;0.555556;[-0.174638,-265.7,0.0127501]
15;0.587963;[-0.116351,-266.579,-0.515808]
16;0.555556;[0.744744,-265.234,0.00609408]
17;0.615741;[-1.0136,-265.089,0.857253]
18;0.541667;[-0.286009,-266.408,0.267976]
19;0.587963;[0.426424,-264.342,0.499828]
20;0.62037;[-0.658817,-266.284,1.06915]
21;0.560185;[1.17047,-266.509,-0.472621]
22;0.592593;[-0.497118,-265.835,-0.597633]
23;0.546296;[-0.0250432,-265.989,0.335846]
24;0.634259;[-0.586467,-266.054,-0.609628]
25;0.578704;[0.1395,-265.481,0.0246854]
26;0.5;[0.0803341,-265.64,-0.532031]
27;0.564815;[-0.203281,-266.456,0.830168]
28;0.532407;[0.238715,-267.056,0.974727]
29;0.62963;[0.496739,-265.267,-0.195397]
30;0.569444;[-0.273854,-266.313,0.315908]
31;0.569444;[-0.357141,-266.298,-0.696592]
32;0.611111;[-0.317821,-265.936,0.385121]
33;0.611111;[0.257244,-266.419,0.400977]
34;0.555556;[0.636815,-266.464,0.0984759]
35;0.606481;[0.0794853,-266.473,0.0346693]
36;0.560185;[-0.253242,-265.731,0.103586]
37;0.541667;[-0.439527,-265.581,0.350115]
38;0.62963;[-0.249726,-265.391,-0.54838]
39;0.513889;[-0.250933,-265.065,0.00463898]
40;0.625;[-0.221106,-266.149,0.0651061]
41;0.597222;[-0.487889,-265.983,0.0553342]
42;0.615741;[0.0305118,-266.319,-0.232095]
43;0.712963;[0.513632,-264.69,0.441978]
44;0.0462963;[-1.72123,-267.247,-2.06473]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
