Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.342593;[-0.699245,-214.378,-0.592896]
5;0.62037;[0.928674,-213.881,0.627925]
6;0.615741;[-0.592777,-213.076,0.196611]
7;0.615741;[0.12127,-214.474,0.699956]
8;0.597222;[0.116158,-213.966,-0.259722]
9;0.597222;[0.671435,-212.583,-0.518496]
10;0.541667;[-0.560278,-212.668,-1.04798]
11;0.606481;[-0.637795,-213.408,-0.0296718]
12;0.518519;[-0.613929,-213.798,-0.0240556]
13;0.546296;[0.0341324,-213.045,-0.0176915]
14;0.564815;[0.207995,-214.218,-0.0895474]
15;0.541667;[0.0930295,-212.273,-0.0850433]
16;0.657407;[-0.170508,-213.977,-0.174099]
17;0.555556;[0.010715,-214.104,0.0641354]
18;0.597222;[-0.338897,-213.606,-0.247466]
19;0.583333;[-0.5755,-214.424,0.416056]
20;0.578704;[0.272555,-213.904,-0.0596034]
21;0.652778;[0.238982,-214.198,0.558931]
22;0.583333;[-0.203919,-213.746,-0.485511]
23;0.643519;[-0.32428,-212.709,0.163386]
24;0.564815;[0.817908,-213.423,-0.157066]
25;0.574074;[-0.44326,-213.776,-1.2842]
26;0.574074;[1.2719,-213.278,0.071299]
27;0.592593;[0.592981,-213.445,-0.319219]
28;0.569444;[-0.222834,-214.619,0.104504]
29;0.615741;[0.507643,-213.119,0.110602]
30;0.518519;[0.901551,-214.423,0.563557]
31;0.560185;[0.0608633,-214.092,-0.814583]
32;0.578704;[-0.650256,-213.763,-0.863586]
33;0.597222;[0.12406,-213.639,-0.953506]
34;0.574074;[0.669102,-213.956,-0.00724166]
35;0.509259;[0.219522,-214.023,0.466432]
36;0.569444;[-0.00869787,-213.515,0.0108331]
37;0.583333;[0.44882,-214.934,0.32655]
38;0.583333;[-0.696767,-214.418,-1.89759]
39;0.472222;[-1.56518,-213.077,0.876214]
40;0.634259;[0.122602,-213.557,-0.600722]
41;0.611111;[0.486914,-214.58,0.0195087]
42;0.518519;[0.154203,-214.144,0.783966]
43;0.75463;[-1.49666,-213.03,-0.638699]
44;0.0324074;[-0.539582,-212.573,-0.682437]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
