Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.310185;[0.349089,-129.652,-0.0878296]
5;0.601852;[-0.47847,-130.173,1.31407]
6;0.583333;[-0.740437,-128.666,-0.500734]
7;0.569444;[-0.730525,-129.896,0.663094]
8;0.527778;[0.296009,-130.622,0.441838]
9;0.597222;[0.804857,-129.217,-0.0248162]
10;0.537037;[-0.0868942,-129.12,1.64527]
11;0.574074;[0.669438,-129.564,-0.421563]
12;0.550926;[-0.887843,-128.758,0.593385]
13;0.583333;[-0.37189,-129.631,0.0754505]
14;0.615741;[-0.285512,-129.852,0.0909917]
15;0.560185;[-0.0442752,-129.325,0.652274]
16;0.574074;[0.346207,-129.466,-0.203476]
17;0.574074;[-0.0670852,-129.621,0.440498]
18;0.560185;[-0.52159,-129.776,-1.05508]
19;0.606481;[0.822354,-129.767,0.123593]
20;0.587963;[-0.896313,-130.312,-0.228273]
21;0.569444;[0.215254,-129.281,-0.00268771]
22;0.62037;[0.395506,-129.728,-0.277019]
23;0.611111;[-0.711401,-130.669,0.590577]
24;0.50463;[-0.0762645,-129.59,1.25839]
25;0.648148;[0.0699257,-130.081,-0.574043]
26;0.574074;[-0.652099,-129.24,0.65338]
27;0.523148;[-0.203722,-130.13,-0.924868]
28;0.592593;[-0.0976516,-129.511,0.572159]
29;0.62963;[-0.575248,-129.428,0.346709]
30;0.625;[1.45803,-129.737,-0.611824]
31;0.555556;[-0.48194,-130.104,0.672107]
32;0.578704;[-0.615037,-128.238,-0.627707]
33;0.532407;[-1.12726,-129.897,-0.639648]
34;0.611111;[1.45479,-128.762,-0.594751]
35;0.574074;[0.424289,-129.767,0.315384]
36;0.560185;[-0.199475,-128.669,-0.0100513]
37;0.643519;[-0.431268,-130.829,0.364538]
38;0.569444;[0.801112,-128.523,0.599837]
39;0.634259;[0.111528,-129.238,0.346964]
40;0.550926;[-0.680211,-130.374,0.383251]
41;0.546296;[-0.0189206,-129.362,0.30764]
42;0.592593;[0.168493,-128.573,0.22307]
43;0.736111;[-1.16503,-130.05,0.0797347]
44;0.0509259;[-0.543621,-130.908,-3.07166]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
