Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.310185;[0.552324,-261.503,-0.484426]
5;0.606481;[0.242968,-261.444,-0.789553]
6;0.597222;[0.357417,-261.513,1.10197]
7;0.578704;[1.21233,-261.571,0.673101]
8;0.569444;[0.202812,-261.707,-0.246035]
9;0.541667;[0.89214,-261.901,1.30883]
10;0.62037;[-0.138337,-261.665,-0.617512]
11;0.564815;[-0.837981,-261.639,1.21149]
12;0.564815;[0.399389,-261.237,0.0847577]
13;0.574074;[-0.149371,-261.926,-0.943466]
14;0.652778;[0.533106,-262.102,-0.580567]
15;0.532407;[-0.73537,-262.268,0.0472076]
16;0.597222;[-0.46728,-262.126,0.00899206]
17;0.597222;[-1.28569,-262.064,-1.2046]
18;0.555556;[-0.246961,-262.084,-0.308228]
19;0.555556;[-0.56869,-261.25,-0.252814]
20;0.62037;[0.0686789,-261.632,-0.604577]
21;0.546296;[0.53628,-262.763,0.196301]
22;0.546296;[-0.452563,-262.906,0.138484]
23;0.578704;[0.215106,-261.54,0.462641]
24;0.601852;[-0.895291,-262.377,0.911699]
25;0.560185;[-0.0558201,-261.383,-0.143775]
26;0.560185;[0.127697,-261.791,0.299505]
27;0.569444;[-1.03007,-261.164,-0.85105]
28;0.615741;[0.220962,-262.882,-0.214119]
29;0.597222;[1.23666,-261.667,0.309263]
30;0.601852;[0.107316,-262.003,0.142748]
31;0.592593;[0.0135689,-261.556,-0.331679]
32;0.564815;[0.00314715,-261.186,-0.507922]
33;0.550926;[-0.644935,-261.793,-0.257294]
34;0.537037;[0.594158,-262.142,0.309543]
35;0.569444;[0.883095,-262.516,-0.0133503]
36;0.597222;[0.596838,-261.125,0.658062]
37;0.606481;[-0.303963,-261.793,1.53402]
38;0.574074;[-1.0107,-261.717,0.0234841]
39;0.574074;[0.506409,-261.49,-0.2283]
40;0.652778;[0.190784,-262.128,0.0626083]
41;0.583333;[-0.345716,-261.731,0.174013]
42;0.532407;[-0.138955,-262.327,-0.0771052]
43;0.740741;[0.0563516,-261.138,1.07857]
44;0.0555556;[0.788532,-260.81,-3.02033]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
