Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.324074;[0.285329,-3.32141,0.604565]
5;0.513889;[0.318386,-5.56246,0.0887373]
6;0.569444;[0.646603,-4.89302,-0.157312]
7;0.523148;[-0.90716,-7.49225,-0.1983]
8;0.625;[-0.703273,-6.87185,0.135485]
9;0.546296;[-1.04319,-7.14106,-0.17021]
10;0.601852;[-0.119503,-7.89972,0.60271]
11;0.560185;[-0.772132,-10.7564,-0.101543]
12;0.592593;[0.301691,-9.74336,-0.0816032]
13;0.546296;[0.541011,-9.67138,-0.965456]
14;0.62037;[0.417162,-10.3032,-0.795954]
15;0.578704;[-1.1275,-10.3139,0.274316]
16;0.638889;[0.11797,-9.4162,-0.277017]
17;0.523148;[0.609272,-10.9652,0.424879]
18;0.62037;[1.37272,-10.8279,-0.168603]
19;0.592593;[0.305169,-10.8901,0.299725]
20;0.62963;[-0.122258,-12.6823,-0.267663]
21;0.574074;[-0.916074,-11.6877,-0.179812]
22;0.62963;[-0.329768,-11.8319,0.513193]
23;0.597222;[-0.527081,-12.3471,-0.228872]
24;0.537037;[0.16016,-12.0926,-0.462341]
25;0.592593;[-0.209392,-11.4242,-0.497343]
26;0.625;[0.329061,-11.6732,-0.0657852]
27;0.611111;[-0.807914,-11.938,-0.0393377]
28;0.555556;[-0.0351751,-12.272,-0.111838]
29;0.601852;[1.22398,-11.7784,0.17706]
30;0.625;[-0.905389,-11.8002,0.0761421]
31;0.638889;[-0.715918,-10.9012,0.910442]
32;0.625;[-0.50649,-10.3424,0.791631]
33;0.601852;[-0.480483,-10.1797,0.35082]
34;0.569444;[0.358144,-10.3011,-0.0817804]
35;0.671296;[-0.412172,-9.48949,-0.0301633]
36;0.509259;[0.353218,-9.24857,-0.17466]
37;0.574074;[-0.374186,-8.48411,0.86771]
38;0.62037;[0.629433,-7.47594,0.506703]
39;0.393519;[-0.0792417,-7.70187,0.130203]
40;0.615741;[0.340304,-5.52254,-0.749702]
41;0.574074;[0.583006,-6.70416,0.207814]
42;0.546296;[-0.131526,-4.97364,-0.144806]
43;0.564815;[-0.193166,-4.10953,-0.133223]
44;0.087963;[-2.31062,-3.17503,-1.76166]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
