Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37963;[-0.939032,-168.413,0.135706]
5;0.615741;[0.52548,-169.367,-1.14119]
6;0.537037;[0.334139,-169.827,0.238513]
7;0.537037;[-0.599426,-170.157,-0.115862]
8;0.569444;[0.198463,-169.222,-0.406825]
9;0.583333;[-0.441315,-169.03,0.362019]
10;0.569444;[-0.674423,-170.229,0.274373]
11;0.578704;[-0.147564,-170.259,0.422844]
12;0.592593;[0.388016,-168.409,0.212406]
13;0.578704;[-0.25466,-169.917,1.08405]
14;0.583333;[-0.962853,-170.116,1.04483]
15;0.62037;[0.0295475,-169.072,0.21094]
16;0.537037;[-0.42869,-168.895,-0.0583032]
17;0.601852;[0.394839,-171.125,0.1364]
18;0.532407;[-0.721234,-169.743,-0.154449]
19;0.578704;[-0.998013,-169.508,0.123776]
20;0.555556;[-0.464333,-169.363,-0.425691]
21;0.527778;[0.0193156,-171.014,1.24464]
22;0.560185;[0.586203,-171.465,-0.832668]
23;0.680556;[-0.111125,-168.813,0.0752582]
24;0.527778;[-0.371292,-169.447,0.204135]
25;0.578704;[-1.17534,-169.162,-0.332835]
26;0.592593;[0.318376,-169.497,0.0231301]
27;0.634259;[0.279466,-168.975,-0.542779]
28;0.527778;[1.00484,-170.777,-0.346858]
29;0.611111;[-0.613332,-170.437,0.0194428]
30;0.638889;[0.224129,-169.04,0.353543]
31;0.578704;[0.392492,-169.449,-0.838131]
32;0.532407;[0.134663,-169.977,-0.308895]
33;0.634259;[0.066205,-168.67,-0.785141]
34;0.574074;[0.356134,-169.057,0.0219202]
35;0.592593;[-0.337584,-168.872,0.13912]
36;0.662037;[-0.765265,-170.16,-0.569211]
37;0.490741;[0.382861,-169.837,-0.440387]
38;0.615741;[-0.239537,-169.616,-0.351419]
39;0.560185;[-0.961536,-169.208,0.148825]
40;0.537037;[0.283609,-169.868,0.317883]
41;0.611111;[-0.360213,-170.228,-0.174445]
42;0.546296;[0.0317346,-170.393,-0.936396]
43;0.722222;[-0.137952,-169.325,-0.0288966]
44;0.0601852;[-2.58066,-170.118,-1.57884]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
