Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.435185;[0.850086,-60.201,-0.312924]
5;0.657407;[0.388451,-60.6725,-0.350321]
6;0.731481;[0.292919,-60.6292,-0.31792]
7;0.685185;[-0.492397,-60.2531,-0.701439]
8;0.662037;[0.470111,-61.0821,-0.405765]
9;0.648148;[0.293313,-60.4458,0.353286]
10;0.671296;[0.230375,-61.095,0.132366]
11;0.717593;[0.306654,-60.6723,-0.205811]
12;0.666667;[0.142882,-60.6484,-0.456899]
13;0.611111;[-1.04425,-60.6279,0.598244]
14;0.699074;[-0.423143,-60.256,-0.533824]
15;0.685185;[0.644315,-60.9843,-0.178962]
16;0.736111;[-0.203617,-60.8217,-0.0648285]
17;0.597222;[0.553109,-60.8242,0.570982]
18;0.671296;[0.67317,-60.6253,0.0611961]
19;0.597222;[0.17278,-60.5387,-0.0562042]
20;0.675926;[0.0489902,-59.3322,0.271476]
21;0.680556;[0.117358,-59.7264,-0.126107]
22;0.569444;[0.463066,-60.6588,-0.469146]
23;0.62037;[-0.172914,-59.7441,-0.0111399]
24;0.601852;[-0.0979211,-59.3991,0.267087]
25;0.518519;[0.725718,-60.1033,-0.20913]
26;0.652778;[0.0898151,-58.658,0.53982]
27;0.62037;[-0.341985,-58.5648,-0.557182]
28;0.546296;[-0.182786,-58.5742,-0.129413]
29;0.541667;[-1.38121,-59.1179,0.202373]
30;0.50463;[-0.983971,-58.9622,0.0615901]
31;0.592593;[0.230483,-58.3678,1.09697]
32;0.5;[-0.430887,-56.7788,-0.55313]
33;0.513889;[-0.379611,-58.0099,0.509306]
34;0.467593;[-0.470956,-57.5487,-1.81686]
35;0.458333;[1.35687,-57.3064,-0.136028]
36;0.458333;[0.384267,-56.2309,-0.125527]
37;0.458333;[-0.34182,-56.8006,0.91919]
38;0.416667;[0.536626,-56.6498,0.604658]
39;0.425926;[0.474613,-55.9909,0.403028]
40;0.453704;[-0.0313258,-55.5963,-0.613257]
41;0.435185;[-0.366366,-54.7409,1.27031]
42;0.453704;[0.141798,-56.6553,0.892105]
43;0.444444;[-0.451581,-54.0264,-0.414654]
44;0.0648148;[-0.20179,-55.2359,0.427463]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
