Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.37037;[0.720666,-4.03722,1.893]
5;0.592593;[-0.756797,-3.92674,-0.720539]
6;0.546296;[-0.319217,-5.36939,0.720453]
7;0.476852;[0.25133,-3.74946,0.0276551]
8;0.583333;[-0.847706,-5.88628,0.710161]
9;0.560185;[-0.144344,-5.92883,-0.915893]
10;0.5;[-0.132428,-5.86545,-0.234164]
11;0.597222;[-0.269254,-6.60721,0.673636]
12;0.587963;[0.807106,-7.07604,-0.190322]
13;0.597222;[-0.700535,-8.19938,0.406428]
14;0.601852;[0.162324,-8.05694,-0.88271]
15;0.578704;[-1.08671,-10.162,0.15405]
16;0.541667;[0.416908,-9.33989,-0.800879]
17;0.606481;[0.0401432,-9.12436,-0.198042]
18;0.615741;[0.805155,-8.6202,-0.292379]
19;0.569444;[-0.73089,-10.1815,-0.990471]
20;0.569444;[-0.427742,-9.5673,0.313759]
21;0.587963;[0.0850369,-9.315,0.387943]
22;0.638889;[0.374276,-9.53054,0.457059]
23;0.578704;[-0.5508,-10.0847,0.0795616]
24;0.601852;[0.0234865,-10.6906,1.10998]
25;0.615741;[0.0848749,-9.19567,-0.412772]
26;0.583333;[-0.150888,-9.45016,-0.536499]
27;0.606481;[0.371733,-9.12667,0.281209]
28;0.560185;[0.169221,-8.95897,-0.152299]
29;0.509259;[-0.487471,-9.35889,-0.607893]
30;0.615741;[-0.208302,-9.11141,-0.492337]
31;0.592593;[-0.852132,-9.77566,0.523932]
32;0.625;[-0.392164,-8.12035,0.139548]
33;0.592593;[0.521216,-8.59454,0.0322638]
34;0.638889;[0.0786264,-8.52253,-0.178176]
35;0.574074;[-0.215831,-7.46496,0.174754]
36;0.513889;[0.34709,-8.65797,0.085639]
37;0.587963;[0.541976,-8.03159,-0.178042]
38;0.662037;[0.981265,-7.24057,0.220836]
39;0.518519;[-0.702949,-6.58984,0.94251]
40;0.597222;[1.01238,-5.49517,-0.78581]
41;0.564815;[0.657705,-4.31843,-0.143615]
42;0.523148;[0.0964709,-4.94263,0.674344]
43;0.703704;[1.42226,-3.22789,-0.204519]
44;0.0601852;[-1.605,-2.56739,0.512575]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
