Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.24537;[0.642666,-13.9991,1.19577]
5;0.476852;[-2.48571,-14.7062,0.258703]
6;0.453704;[-0.796128,-16.5318,1.25061]
7;0.5;[0.164891,-17.0017,0.387408]
8;0.486111;[1.1746,-17.7528,0.700134]
9;0.523148;[-0.389572,-19.889,0.0634911]
10;0.527778;[-0.225267,-20.3135,0.400763]
11;0.472222;[-0.897811,-21.2212,0.871985]
12;0.555556;[-0.315477,-20.8592,0.474713]
13;0.574074;[-0.976819,-21.4456,-0.357277]
14;0.601852;[-0.654155,-22.9211,-0.660205]
15;0.643519;[-0.507777,-23.1096,-0.185519]
16;0.643519;[0.657929,-23.7239,-0.415229]
17;0.666667;[0.259189,-24.6415,-0.983479]
18;0.689815;[0.796125,-24.808,0.658781]
19;0.689815;[0.248827,-24.304,0.124846]
20;0.652778;[-0.891565,-25.7541,-0.323338]
21;0.736111;[0.316046,-25.55,-0.103211]
22;0.703704;[0.406389,-25.9064,0.352468]
23;0.671296;[0.0676003,-26.1572,0.402815]
24;0.722222;[0.26442,-26.2048,-0.573313]
25;0.657407;[-0.171588,-25.6865,0.136447]
26;0.685185;[-0.647803,-26.1074,-0.207675]
27;0.722222;[0.118436,-25.1562,-0.260315]
28;0.666667;[-0.0472886,-25.4844,-0.164883]
29;0.680556;[0.027908,-25.5407,0.308806]
30;0.625;[-0.528208,-24.6122,-0.127274]
31;0.611111;[0.372719,-23.7741,-0.559169]
32;0.597222;[-0.249036,-23.3441,0.414657]
33;0.555556;[-0.359109,-21.796,0.269845]
34;0.587963;[-0.158833,-21.6664,-0.403822]
35;0.560185;[0.540486,-21.2159,-0.0693722]
36;0.523148;[0.279887,-21.617,-0.27883]
37;0.518519;[0.101264,-19.4678,-0.148612]
38;0.527778;[-0.589218,-18.0133,-0.493736]
39;0.560185;[-0.44005,-17.5848,0.490551]
40;0.439815;[1.27531,-17.9316,1.18082]
41;0.444444;[0.0322831,-15.4662,0.621592]
42;0.398148;[0.0174105,-15.7062,1.97634]
43;0.513889;[0.441855,-13.6304,-0.0357787]
44;0.037037;[0.266418,-15.7532,0.545251]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
