Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.291667;[-0.764525,-126.23,1.16227]
5;0.625;[-0.0517165,-124.968,-0.130563]
6;0.518519;[-0.331358,-126.486,0.24199]
7;0.606481;[0.674743,-126.128,0.451645]
8;0.569444;[0.126302,-126.115,0.786908]
9;0.574074;[0.655764,-126.035,-0.300039]
10;0.611111;[1.24128,-126.226,-0.441328]
11;0.555556;[0.646772,-126.276,0.12507]
12;0.564815;[0.834792,-125.341,0.412475]
13;0.574074;[-0.403246,-124.903,0.252231]
14;0.671296;[1.48187,-124.856,0.385724]
15;0.597222;[-0.022694,-124.857,-0.418365]
16;0.578704;[0.55016,-125.972,0.273652]
17;0.611111;[0.637953,-125.034,0.624825]
18;0.550926;[0.647352,-125.985,-0.0577466]
19;0.62037;[0.811533,-125.228,0.000466768]
20;0.546296;[0.406007,-125.22,-0.201987]
21;0.569444;[0.935425,-124.759,0.0473053]
22;0.546296;[-0.159767,-126.245,-0.0424205]
23;0.560185;[-1.07487,-125.304,-0.20332]
24;0.569444;[-1.15118,-126.359,0.510124]
25;0.648148;[-0.886048,-125.875,-1.15761]
26;0.546296;[0.842443,-125.527,0.348222]
27;0.532407;[-0.57418,-125.416,0.0243985]
28;0.597222;[-0.574631,-124.903,-0.239612]
29;0.546296;[-0.194114,-126.134,0.438876]
30;0.564815;[-0.349634,-125.681,0.201603]
31;0.62963;[-0.413427,-125.601,0.0308579]
32;0.634259;[0.432259,-125.587,0.312284]
33;0.569444;[-0.65152,-125.585,0.458601]
34;0.611111;[-0.102149,-125.453,-0.203999]
35;0.62037;[0.217755,-125.872,-0.172492]
36;0.578704;[0.0874659,-125.082,-0.210769]
37;0.574074;[0.239349,-125.071,0.705944]
38;0.537037;[-0.101441,-124.849,-0.540099]
39;0.592593;[1.50889,-125.871,0.398472]
40;0.560185;[-0.50759,-125.782,0.406291]
41;0.574074;[-0.00218111,-125.885,0.47746]
42;0.546296;[-0.436137,-125.284,-0.0209018]
43;0.74537;[-0.0982881,-125.825,-0.113694]
44;0.0277778;[2.40945,-127.452,1.47805]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
