Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.462963;[-0.163757,-67.9072,1.00795]
5;0.703704;[0.349051,-67.9782,-0.0572098]
6;0.717593;[-0.25344,-67.9105,0.315248]
7;0.625;[-0.484361,-68.1199,-0.289301]
8;0.708333;[-0.286916,-67.7284,0.0946243]
9;0.699074;[-0.574776,-68.3803,-0.281148]
10;0.722222;[0.194238,-68.4238,-0.239842]
11;0.685185;[-0.4838,-67.6306,-0.291546]
12;0.685185;[-0.029681,-68.0184,0.00623049]
13;0.694444;[0.0178171,-67.0338,0.199753]
14;0.652778;[-0.271583,-67.2219,0.715364]
15;0.791667;[-0.89518,-68.4163,0.052615]
16;0.662037;[-0.412784,-67.1364,-0.515674]
17;0.685185;[-0.628644,-67.6478,-0.372756]
18;0.62963;[-0.659886,-67.4815,-0.451369]
19;0.583333;[-0.242145,-67.4996,0.836045]
20;0.601852;[0.393538,-67.1948,-0.175015]
21;0.671296;[-0.220663,-67.1764,-0.982234]
22;0.648148;[0.169001,-67.0344,-1.00311]
23;0.606481;[0.815774,-66.921,-0.0179388]
24;0.574074;[0.280917,-66.0929,-0.165922]
25;0.583333;[0.367594,-67.1397,-0.349427]
26;0.583333;[-1.25024,-65.7703,-0.442161]
27;0.509259;[0.455551,-65.4632,0.683715]
28;0.592593;[-0.170242,-65.8572,-0.00841241]
29;0.550926;[-0.565992,-65.2452,0.403975]
30;0.458333;[0.265051,-64.7567,-0.543249]
31;0.578704;[0.892442,-64.8529,0.274332]
32;0.444444;[-1.10791,-64.8411,-0.0531651]
33;0.486111;[1.21739,-63.5425,0.875542]
34;0.439815;[-0.408801,-62.8709,-0.469705]
35;0.49537;[-0.30016,-64.5584,1.29666]
36;0.402778;[-1.33274,-63.4278,1.02457]
37;0.453704;[-0.121934,-63.9089,0.0828096]
38;0.49537;[0.492414,-64.2626,-0.0114078]
39;0.384259;[-0.0756777,-63.5399,-0.433672]
40;0.50463;[-1.03795,-64.1527,-0.321909]
41;0.393519;[0.326162,-64.6105,0.157762]
42;0.407407;[0.388996,-63.6945,0.428687]
43;0.541667;[0.785222,-61.2728,0.302612]
44;0.0324074;[-1.36351,-68.3224,-0.0677903]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
