Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.384259;[0.852276,-117.564,0.169726]
5;0.671296;[-0.299202,-116.158,0.61649]
6;0.490741;[-0.171998,-118.019,-1.43617]
7;0.587963;[-0.359118,-117.565,0.251377]
8;0.550926;[1.1354,-117.425,0.49724]
9;0.550926;[0.934533,-118.671,0.0375329]
10;0.597222;[-0.354866,-118.072,-0.11638]
11;0.574074;[0.35211,-117.101,-0.173901]
12;0.592593;[0.0185416,-118.312,-0.270508]
13;0.523148;[0.0714756,-116.666,0.463359]
14;0.574074;[0.584425,-118.035,0.62576]
15;0.583333;[0.816742,-118.78,0.34403]
16;0.625;[0.284627,-117.342,-0.327689]
17;0.564815;[-0.263608,-117.809,-0.369714]
18;0.583333;[0.159323,-116.835,-0.33764]
19;0.583333;[-1.48099,-118.357,-0.0295959]
20;0.615741;[-0.408511,-117.354,-1.76039]
21;0.564815;[0.0309825,-117.465,-0.598978]
22;0.546296;[-1.43614,-117.103,0.494449]
23;0.615741;[-0.330158,-116.808,0.416841]
24;0.601852;[0.586278,-117.846,0.110652]
25;0.578704;[-0.369471,-116.797,0.585657]
26;0.569444;[-0.555537,-117.154,0.886551]
27;0.592593;[-0.214324,-117.48,-0.0469887]
28;0.564815;[1.0356,-117.982,0.119611]
29;0.62963;[-0.0748033,-118.301,0.693305]
30;0.541667;[0.318369,-117.393,0.32819]
31;0.550926;[-0.537129,-117.635,0.289602]
32;0.615741;[0.402668,-118.509,0.180886]
33;0.574074;[-0.208867,-118.128,0.432658]
34;0.583333;[-0.545951,-117.672,0.174866]
35;0.564815;[-0.329365,-116.429,-0.178188]
36;0.625;[0.540907,-117.492,-0.468984]
37;0.615741;[-0.327498,-117.701,-0.198715]
38;0.518519;[0.234864,-117.582,-0.372104]
39;0.615741;[0.760361,-116.927,-0.889341]
40;0.592593;[-0.240621,-117.669,1.47793]
41;0.574074;[-0.339053,-118.412,0.213585]
42;0.486111;[-0.637564,-116.335,-1.06876]
43;0.731481;[-0.694919,-118.088,0.188744]
44;0.0416667;[-1.79498,-119.181,-0.533532]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
