Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.203704;[0.423809,-11.1984,1.19414]
5;0.5;[-0.377276,-10.2067,0.356029]
6;0.509259;[0.0043892,-12.0156,-1.02087]
7;0.439815;[-0.882901,-13.2479,-0.71058]
8;0.523148;[-0.583546,-14.5803,-0.599162]
9;0.490741;[0.592507,-15.6713,-0.350938]
10;0.513889;[-0.087869,-16.6031,-0.28034]
11;0.550926;[0.416191,-16.7502,-1.05773]
12;0.555556;[-0.170485,-17.5314,0.747431]
13;0.583333;[0.102399,-18.5076,1.11061]
14;0.587963;[0.0115913,-19.1893,1.0224]
15;0.578704;[1.1948,-18.6803,0.298346]
16;0.675926;[-0.148108,-20.3439,-0.0944546]
17;0.523148;[-0.138798,-21.2657,0.357565]
18;0.657407;[0.0411547,-22.3269,-0.321204]
19;0.694444;[-0.29285,-21.6477,-0.847731]
20;0.662037;[0.451937,-23.0146,-0.144313]
21;0.712963;[-0.5057,-23.2182,0.0437964]
22;0.62963;[0.257096,-22.1695,-0.772548]
23;0.722222;[-0.148486,-22.5757,0.524193]
24;0.685185;[0.176616,-22.6511,0.11976]
25;0.625;[0.304783,-23.661,-0.360655]
26;0.814815;[0.00614726,-22.7768,-0.0970512]
27;0.597222;[-0.121855,-23.0513,0.355011]
28;0.694444;[0.270719,-23.0583,0.310416]
29;0.62037;[0.0889932,-22.0312,0.241627]
30;0.652778;[-0.588577,-21.9711,0.383061]
31;0.555556;[0.229303,-21.4592,0.230787]
32;0.657407;[0.0896031,-20.482,-0.10652]
33;0.634259;[-0.105234,-20.2163,-0.734931]
34;0.587963;[0.796598,-19.4853,-1.10902]
35;0.611111;[-0.750988,-18.4475,0.0375076]
36;0.546296;[-0.560566,-18.7464,-0.632931]
37;0.518519;[-1.09392,-17.2488,0.419526]
38;0.486111;[0.59929,-15.727,1.24426]
39;0.550926;[0.110801,-14.9761,0.639988]
40;0.481481;[-0.257609,-14.5311,0.699065]
41;0.486111;[0.217184,-12.2422,0.930665]
42;0.444444;[-0.414196,-11.104,-0.798874]
43;0.532407;[0.884368,-11.3317,0.180897]
44;0.0509259;[5.73878,-16.7159,2.7653]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
