Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.277778;[0.385768,-13.1729,-1.19037]
5;0.476852;[1.12251,-16.6849,0.0943103]
6;0.462963;[0.472972,-17.7984,0.268089]
7;0.458333;[-0.270367,-18.0253,-0.640726]
8;0.458333;[-0.218117,-19.312,-0.0255765]
9;0.527778;[-0.73216,-19.2437,-1.5821]
10;0.458333;[0.135561,-20.7842,-0.553855]
11;0.560185;[-0.366348,-22.2149,-0.00017562]
12;0.513889;[-0.229061,-23.1646,0.464084]
13;0.62037;[0.695515,-23.4141,-0.857488]
14;0.583333;[0.292554,-24.6692,0.0403466]
15;0.648148;[0.0885,-24.9974,-0.0466793]
16;0.638889;[0.58585,-26.1193,-0.257214]
17;0.648148;[-0.481926,-25.8583,-0.354399]
18;0.638889;[-0.626232,-26.5061,-0.0754989]
19;0.671296;[-0.22479,-26.1669,0.236511]
20;0.703704;[-0.119904,-27.1495,0.257909]
21;0.694444;[-0.390935,-27.4668,0.150027]
22;0.763889;[-0.240984,-28.0276,0.269184]
23;0.657407;[0.186682,-28.3048,0.253661]
24;0.675926;[-0.766027,-27.5923,-0.0851413]
25;0.708333;[-0.00451807,-28.0973,-0.17786]
26;0.694444;[0.274825,-27.4325,-0.37134]
27;0.685185;[0.0252717,-26.9158,-0.135046]
28;0.680556;[-0.391599,-27.541,-0.182736]
29;0.652778;[-0.548983,-26.2915,-0.457587]
30;0.62963;[-0.548785,-26.12,0.455343]
31;0.643519;[0.3864,-25.8514,-0.346987]
32;0.587963;[0.476985,-24.8217,0.46053]
33;0.652778;[0.19202,-23.757,0.512475]
34;0.560185;[0.734961,-22.5633,-0.898667]
35;0.546296;[-0.0644104,-22.5083,0.223662]
36;0.574074;[-0.519236,-22.5129,0.168379]
37;0.49537;[-0.202393,-20.7136,0.570347]
38;0.574074;[0.334405,-19.2946,0.343513]
39;0.486111;[0.190426,-20.294,-0.0626119]
40;0.481481;[-0.24855,-18.0089,-0.973235]
41;0.407407;[-0.801739,-15.628,-0.848337]
42;0.393519;[1.26261,-15.6333,0.352038]
43;0.490741;[0.558789,-13.9543,-0.748863]
44;0.0648148;[1.70742,-16.4132,-4.64797]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
