Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.101852;[-0.554278,-221.652,-0.971271]
5;0.689815;[0.127545,-217.772,-0.931642]
6;0.587963;[-0.421996,-218.339,-0.330426]
7;0.625;[-0.402928,-217.91,-0.679772]
8;0.587963;[0.1486,-218.031,-0.170631]
9;0.537037;[0.615368,-219.047,0.837905]
10;0.587963;[-0.489042,-218.98,0.769186]
11;0.615741;[0.350915,-217.4,-0.0814547]
12;0.592593;[0.359147,-218.136,0.6898]
13;0.583333;[-0.429006,-217.695,0.724278]
14;0.550926;[-0.747146,-218.562,-0.012514]
15;0.583333;[-0.443423,-217.334,-0.615372]
16;0.648148;[0.00454458,-218.642,-0.384984]
17;0.592593;[0.320384,-217.167,0.677703]
18;0.648148;[-1.06802,-218.456,0.589042]
19;0.574074;[0.239751,-218.849,-0.850488]
20;0.592593;[-0.345437,-217.219,-0.0927202]
21;0.652778;[0.484796,-219.086,-0.637325]
22;0.490741;[0.0977978,-218.873,0.454081]
23;0.555556;[0.307599,-218.639,0.456018]
24;0.625;[-0.036935,-219.424,0.552563]
25;0.583333;[-1.02576,-218.75,0.260615]
26;0.597222;[0.512417,-217.827,0.144637]
27;0.611111;[0.0811813,-219.164,0.358096]
28;0.611111;[-1.10922,-219.271,-0.10664]
29;0.476852;[-0.59689,-220.233,0.557342]
30;0.569444;[-0.209836,-218.931,0.0208399]
31;0.643519;[-0.600571,-218.439,-0.369405]
32;0.560185;[-0.550732,-218.472,0.964085]
33;0.583333;[0.190682,-218.71,-0.619926]
34;0.62963;[-0.40178,-218.577,-0.219371]
35;0.583333;[-0.294922,-219.164,-0.141301]
36;0.587963;[0.0436138,-218.046,0.172111]
37;0.587963;[0.237418,-218.788,0.799135]
38;0.606481;[0.721336,-218.841,-0.320131]
39;0.532407;[0.542459,-218.863,0.456564]
40;0.62037;[0.120139,-219.043,0.534584]
41;0.555556;[-0.998471,-217.627,1.07734]
42;0.513889;[-0.533049,-218.326,0.079846]
43;0.671296;[0.303183,-218.19,0.324037]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
