Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0925926;[0.264458,-207.645,-0.342389]
5;0.782407;[0.298407,-209.52,0.64714]
6;0.537037;[0.286773,-210.344,0.628677]
7;0.578704;[0.416785,-210.134,-0.721558]
8;0.638889;[-0.388258,-210.88,-0.351381]
9;0.555556;[1.03443,-209.533,0.730538]
10;0.611111;[0.0877087,-211.086,0.241446]
11;0.611111;[-0.347455,-210.681,0.162309]
12;0.574074;[-0.405634,-210.808,-0.250219]
13;0.550926;[-0.511938,-210.63,0.385872]
14;0.569444;[-0.385533,-210.65,0.809812]
15;0.587963;[-0.0598957,-211.487,1.18889]
16;0.472222;[-0.608678,-210.148,0.011704]
17;0.606481;[-0.630805,-210.424,0.963754]
18;0.652778;[-0.263049,-210.252,-0.86603]
19;0.546296;[0.445252,-210.82,0.598869]
20;0.615741;[-0.998732,-210.802,-0.329021]
21;0.597222;[-0.367095,-210.55,-0.12631]
22;0.564815;[0.452181,-212.063,0.156091]
23;0.615741;[0.733306,-210.916,-0.832717]
24;0.583333;[1.69679,-210.254,0.886289]
25;0.560185;[-0.800289,-210.369,-0.396637]
26;0.62963;[0.444056,-210.267,0.391055]
27;0.532407;[0.185867,-210.474,0.930181]
28;0.680556;[0.284656,-209.286,0.242524]
29;0.569444;[0.478062,-210.177,-0.68989]
30;0.569444;[0.0722646,-210.442,0.00683392]
31;0.555556;[-0.0756139,-209.023,0.254815]
32;0.62037;[0.139964,-210.33,0.156787]
33;0.550926;[0.481946,-210.318,1.4738]
34;0.666667;[-0.334098,-210.461,-0.165803]
35;0.634259;[0.0387532,-210.893,0.69391]
36;0.527778;[0.19169,-211.538,0.0046108]
37;0.611111;[-0.147395,-210.182,1.29751]
38;0.537037;[-0.323676,-210.446,1.03187]
39;0.657407;[0.100134,-211.51,-0.88263]
40;0.601852;[-0.286821,-211.01,-2.18374]
41;0.546296;[-0.26439,-209.505,0.157825]
42;0.518519;[-0.842023,-210.308,0.289622]
43;0.634259;[0.356134,-210.374,-0.248692]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
