Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.087963;[-0.00910478,-290.402,0.856315]
5;0.722222;[0.0160927,-291.19,0.115093]
6;0.560185;[1.76034,-289.956,0.134678]
7;0.62037;[0.267246,-290.042,-0.26677]
8;0.583333;[-0.0979116,-291.197,-0.987985]
9;0.527778;[-0.900256,-290.458,0.0129316]
10;0.62037;[-0.330457,-291.393,-0.810728]
11;0.601852;[-0.470394,-290.491,0.0841771]
12;0.490741;[0.0459138,-291.173,0.0667944]
13;0.564815;[0.55019,-290.491,0.213428]
14;0.527778;[-1.13226,-289.756,0.414107]
15;0.546296;[1.19467,-290.724,-0.291192]
16;0.671296;[0.505048,-290.972,1.02897]
17;0.550926;[-0.0204637,-290.871,0.21418]
18;0.597222;[-0.606731,-290.57,-0.321631]
19;0.569444;[-0.207853,-290.918,0.481059]
20;0.666667;[-0.046155,-290.637,0.397702]
21;0.564815;[-0.0949728,-290.724,0.225928]
22;0.583333;[0.134962,-290.916,0.316547]
23;0.601852;[0.129745,-289.634,-1.2152]
24;0.564815;[0.370345,-291.381,0.387498]
25;0.546296;[1.98467,-289.818,-0.0614311]
26;0.532407;[0.338625,-291.131,-0.470727]
27;0.615741;[0.93527,-290.558,-0.864352]
28;0.625;[-0.495315,-291.012,0.246693]
29;0.587963;[-0.47208,-290.928,0.164576]
30;0.615741;[-0.291246,-290.92,0.708893]
31;0.518519;[0.103309,-289.959,0.405671]
32;0.62963;[0.525855,-289.663,0.535784]
33;0.648148;[0.159666,-290.127,-0.147643]
34;0.555556;[-0.599082,-290.53,0.0797432]
35;0.583333;[-0.643441,-290.472,0.586114]
36;0.634259;[1.26365,-290.659,0.14036]
37;0.615741;[0.353137,-290.87,-1.02443]
38;0.555556;[-0.0310696,-290.379,-0.628774]
39;0.606481;[-0.336136,-290.792,-0.77929]
40;0.611111;[0.725642,-290.418,-0.522433]
41;0.578704;[0.386173,-291.575,-0.14399]
42;0.564815;[0.0593186,-291.046,-0.391106]
43;0.699074;[0.26769,-290.355,-1.46616]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
