Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.101852;[-0.114264,-14.6492,1.41555]
5;0.555556;[0.10462,-14.0177,-0.282335]
6;0.638889;[0.333376,-15.8674,-0.00154418]
7;0.5;[1.04159,-15.8488,1.75639]
8;0.50463;[-0.436635,-14.8181,-0.533145]
9;0.546296;[-0.814676,-15.7631,0.770559]
10;0.509259;[-0.56603,-16.9339,-0.0394153]
11;0.597222;[0.572213,-17.8479,-0.843237]
12;0.560185;[-0.141759,-17.6111,-0.522455]
13;0.662037;[0.247478,-17.5537,-0.0745426]
14;0.592593;[-0.0275519,-18.3675,0.494344]
15;0.62037;[-0.58787,-19.4158,-0.157431]
16;0.578704;[0.619278,-20.4568,0.148367]
17;0.625;[-0.253932,-19.6475,-0.491246]
18;0.671296;[-0.104487,-19.8535,0.278982]
19;0.625;[0.129874,-20.1955,0.910455]
20;0.62037;[-0.630129,-19.428,0.162403]
21;0.601852;[0.620101,-19.8358,-0.608625]
22;0.666667;[0.166884,-19.4106,0.210376]
23;0.675926;[0.26306,-20.0301,0.194881]
24;0.574074;[-0.213925,-19.9271,0.297967]
25;0.662037;[0.323957,-19.8615,0.223328]
26;0.671296;[0.191994,-19.2409,-0.970579]
27;0.638889;[0.494184,-19.4314,-0.0123433]
28;0.550926;[-0.0736121,-18.9849,-0.387117]
29;0.652778;[-0.0541409,-19.1468,0.679619]
30;0.601852;[0.255567,-18.7208,-0.564764]
31;0.569444;[0.112914,-19.573,0.20509]
32;0.643519;[-0.432116,-18.7277,0.101587]
33;0.611111;[0.77323,-19.5359,0.265402]
34;0.587963;[0.092172,-18.4992,-0.214992]
35;0.546296;[-0.258324,-17.3987,0.73507]
36;0.606481;[0.180303,-17.3219,0.028416]
37;0.50463;[-0.348688,-17.639,0.106394]
38;0.569444;[0.198239,-16.6322,0.199588]
39;0.5;[0.961177,-15.515,0.0430578]
40;0.555556;[-0.855154,-15.0757,0.446554]
41;0.513889;[1.08997,-15.3222,-0.497906]
42;0.578704;[-0.115665,-14.1877,-0.262453]
43;0.550926;[-0.54926,-13.187,-0.723609]
44;0.00462963;[-0.702415,-12.6835,-3.45643]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
