Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.087963;[1.61201,-362.411,1.17033]
5;0.694444;[0.606732,-362.812,-0.705835]
6;0.513889;[-0.0834135,-362.201,-0.63059]
7;0.555556;[-0.306812,-361.946,0.229336]
8;0.583333;[-0.442127,-363.017,0.177963]
9;0.592593;[0.642288,-363.271,-0.0794597]
10;0.615741;[-0.748433,-362.479,0.320593]
11;0.560185;[0.285865,-363.414,-0.0474672]
12;0.62963;[0.696979,-362.793,-1.00118]
13;0.574074;[-0.314797,-363.035,0.537376]
14;0.601852;[-0.0164278,-361.801,0.938539]
15;0.62037;[-0.148803,-362.42,-0.176979]
16;0.583333;[-0.0599507,-362.599,0.293293]
17;0.615741;[-0.399596,-362.886,0.0581686]
18;0.615741;[-1.0175,-361.978,0.21271]
19;0.592593;[0.0657642,-362.153,0.426471]
20;0.606481;[-0.00982315,-362.601,-0.6801]
21;0.597222;[-0.433532,-362.616,0.549802]
22;0.625;[0.0593969,-363.178,-0.0323233]
23;0.62963;[0.525382,-362.614,-0.283645]
24;0.583333;[0.254928,-363.05,0.0973598]
25;0.592593;[-0.154347,-362.384,-0.35093]
26;0.569444;[0.0565499,-362.931,0.164248]
27;0.569444;[0.0977992,-362.381,0.317444]
28;0.606481;[-1.10207,-362.768,-1.05101]
29;0.601852;[-0.733717,-362.856,0.325855]
30;0.555556;[-1.16015,-362.944,-0.964658]
31;0.532407;[0.395667,-363.355,-0.912936]
32;0.50463;[-0.408893,-363.422,0.976073]
33;0.611111;[-0.740079,-363.283,0.433412]
34;0.537037;[-0.0161166,-363.454,-0.133583]
35;0.583333;[1.04167,-363.613,0.406088]
36;0.569444;[0.0372396,-363.671,-1.07151]
37;0.615741;[-0.0063467,-362.348,-0.714203]
38;0.527778;[-1.01489,-362.343,0.443903]
39;0.638889;[0.719237,-362.172,0.498714]
40;0.62963;[0.245757,-363.042,-0.211813]
41;0.601852;[0.275115,-362.841,-0.51538]
42;0.560185;[-0.350909,-363.172,0.310318]
43;0.662037;[0.265846,-363.315,0.29634]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
