Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0972222;[1.48116,-19.3849,0.629158]
5;0.643519;[0.658765,-18.3511,0.252571]
6;0.472222;[-0.0202281,-18.6293,-0.352577]
7;0.527778;[0.606496,-18.9221,-0.171864]
8;0.611111;[-0.195074,-20.227,0.308929]
9;0.583333;[0.197602,-21.1556,0.627703]
10;0.597222;[-0.325221,-21.1267,-0.611857]
11;0.541667;[-1.00558,-22.391,-0.476443]
12;0.62037;[0.666096,-22.8128,-0.881104]
13;0.560185;[1.07099,-22.919,-0.820639]
14;0.652778;[-0.403833,-23.0577,-0.639519]
15;0.592593;[-0.14112,-23.1767,0.545995]
16;0.555556;[-0.873851,-24.7153,-0.614868]
17;0.666667;[-0.00309465,-23.4609,-0.209197]
18;0.597222;[-0.455881,-23.8939,0.787166]
19;0.634259;[0.349775,-24.2218,0.346566]
20;0.671296;[-0.000110053,-24.6461,0.0612749]
21;0.578704;[-0.0661052,-24.3635,-0.630953]
22;0.731481;[-0.250127,-24.7148,-0.125713]
23;0.62963;[0.781258,-24.1894,-0.192398]
24;0.625;[-0.305375,-24.1333,-0.25211]
25;0.597222;[0.320701,-23.73,0.351185]
26;0.731481;[0.228113,-24.4385,0.0577845]
27;0.643519;[0.0222734,-23.2458,0.0707362]
28;0.638889;[-0.142285,-24.6446,-0.726421]
29;0.634259;[0.367568,-23.8732,0.402301]
30;0.583333;[-0.625321,-22.6355,0.194951]
31;0.62037;[-0.00389699,-22.4441,0.084681]
32;0.569444;[0.338038,-23.0633,0.464014]
33;0.601852;[-0.162775,-23.3096,0.872569]
34;0.523148;[-0.202606,-22.8779,-0.598243]
35;0.574074;[-0.56629,-21.7646,0.523641]
36;0.569444;[0.0975924,-21.7149,0.839993]
37;0.532407;[0.237768,-21.0645,0.107135]
38;0.5;[0.969472,-21.3208,-0.959317]
39;0.597222;[0.128643,-19.6797,-0.495597]
40;0.555556;[0.694188,-19.4068,-0.478818]
41;0.453704;[-1.05499,-18.8846,0.607323]
42;0.50463;[-1.57966,-18.6223,-0.2991]
43;0.527778;[0.539129,-19.0241,1.14847]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
