Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0833333;[-2.73235,0.367428,2.77871]
5;0.782407;[-0.18455,-2.23318,0.00175794]
6;0.518519;[0.00316824,-2.41721,0.30815]
7;0.592593;[0.571009,-2.67105,-0.00140432]
8;0.615741;[0.899398,-3.13735,-0.896212]
9;0.518519;[-0.586908,-2.83935,0.272229]
10;0.532407;[0.0865212,-3.83747,0.178457]
11;0.615741;[0.236615,-3.97084,-0.566775]
12;0.601852;[-1.55394,-4.13623,-0.0648809]
13;0.574074;[0.545565,-3.23373,-0.106745]
14;0.546296;[-0.491444,-3.45766,-0.109181]
15;0.643519;[-0.316829,-4.06929,0.262505]
16;0.541667;[-0.814369,-2.89523,0.158969]
17;0.564815;[-0.970629,-4.21849,0.257018]
18;0.597222;[0.0708791,-4.15206,0.642161]
19;0.546296;[0.234565,-3.87324,0.277126]
20;0.606481;[-0.0292386,-3.59857,0.600046]
21;0.615741;[-0.149708,-2.7894,0.280703]
22;0.578704;[-0.89275,-3.11423,0.584947]
23;0.564815;[0.406562,-4.40171,-1.1813]
24;0.564815;[-0.15666,-4.70259,-0.326972]
25;0.578704;[-0.900753,-3.94357,0.522566]
26;0.652778;[0.190823,-3.90732,0.232564]
27;0.592593;[-0.858425,-4.22866,0.302727]
28;0.606481;[-0.257931,-3.45718,-0.59065]
29;0.652778;[-0.171554,-4.89631,0.0877803]
30;0.611111;[0.424652,-3.92405,-0.618988]
31;0.555556;[-0.218006,-2.14248,0.0131412]
32;0.564815;[-0.139463,-2.84153,-0.324701]
33;0.634259;[0.261561,-4.52938,0.260972]
34;0.569444;[0.134236,-3.73208,0.496973]
35;0.634259;[0.00143476,-4.2071,0.342646]
36;0.550926;[0.533198,-2.99295,0.498102]
37;0.555556;[-0.586616,-3.10531,-1.32835]
38;0.606481;[0.328585,-2.5669,0.452416]
39;0.62963;[0.663172,-3.51955,1.34684]
40;0.62037;[-0.394489,-2.3903,-0.108663]
41;0.564815;[-0.0993617,-2.87714,0.454644]
42;0.611111;[-0.227672,-2.23061,1.01278]
43;0.550926;[-1.21459,-2.34081,0.391198]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
