Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.037037;[-1.43189,-334.408,0.162482]
5;0.712963;[0.358884,-335.173,0.276147]
6;0.583333;[-1.37351,-334.886,-0.247516]
7;0.615741;[-0.670348,-335.007,-1.08693]
8;0.569444;[-1.01256,-334.195,-0.110699]
9;0.638889;[0.0867246,-334.548,0.724641]
10;0.532407;[-0.135947,-335.429,-0.244629]
11;0.597222;[0.211158,-334.482,-0.661574]
12;0.555556;[-0.867949,-334.948,0.382836]
13;0.638889;[-0.639108,-334.676,0.87085]
14;0.578704;[0.11292,-334.871,0.287356]
15;0.62037;[0.599235,-335.263,-0.184459]
16;0.634259;[-0.194389,-334.03,-0.38954]
17;0.546296;[0.234639,-334.638,0.299144]
18;0.574074;[0.255216,-335.463,0.188746]
19;0.62037;[-0.168581,-335.126,0.54638]
20;0.537037;[-0.16817,-334.998,-0.260857]
21;0.597222;[0.125823,-335.179,0.425604]
22;0.541667;[1.11811,-334.121,0.355581]
23;0.574074;[-0.0112271,-334.752,0.714264]
24;0.578704;[0.180993,-335.04,0.152446]
25;0.615741;[0.160395,-335.002,-0.272059]
26;0.601852;[-0.021969,-334.482,-0.552688]
27;0.583333;[0.728594,-334.549,0.455546]
28;0.592593;[-0.776618,-334.57,-0.166371]
29;0.606481;[1.10005,-335.266,0.572555]
30;0.583333;[-0.15458,-334.214,-0.272453]
31;0.62963;[-0.0753108,-333.972,-0.512922]
32;0.527778;[-0.182603,-335.21,0.214666]
33;0.597222;[-0.640323,-334.458,-0.0977862]
34;0.597222;[1.04294,-334.871,0.209049]
35;0.601852;[-0.19695,-334.551,-0.0984006]
36;0.606481;[0.40453,-333.957,0.579496]
37;0.611111;[-0.326045,-334.819,-1.0545]
38;0.513889;[0.475053,-334.819,0.173429]
39;0.587963;[0.423758,-334.299,0.274828]
40;0.574074;[0.196472,-334.352,0.662837]
41;0.583333;[-0.598121,-334.229,0.611135]
42;0.583333;[0.262059,-334.605,0.460116]
43;0.666667;[0.0996786,-335.427,-0.180356]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
