Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0509259;[-1.32385,-159.787,-2.59889]
5;0.740741;[0.465858,-158.107,0.404414]
6;0.555556;[-0.588225,-158.212,-0.174472]
7;0.606481;[0.662503,-157.39,-0.050993]
8;0.546296;[-0.0360484,-159.123,1.11251]
9;0.611111;[-0.352865,-158.166,0.716085]
10;0.569444;[0.110491,-159.186,-1.37731]
11;0.615741;[-0.67799,-158.677,0.896781]
12;0.532407;[-0.764327,-157.514,0.258089]
13;0.569444;[0.6611,-158.052,0.0803675]
14;0.569444;[0.552418,-158.641,-0.30041]
15;0.662037;[-0.542262,-157.768,-0.0294309]
16;0.490741;[-0.444381,-158.98,-0.281098]
17;0.601852;[-0.328457,-158.362,0.207745]
18;0.611111;[0.673076,-159.422,-0.073576]
19;0.578704;[-0.277788,-157.897,-0.418223]
20;0.527778;[-0.377748,-157.473,-0.758913]
21;0.592593;[-0.186091,-158.377,0.240456]
22;0.62963;[-0.559294,-158.71,-0.129986]
23;0.648148;[0.11331,-157.99,0.592945]
24;0.49537;[0.18821,-157.801,0.175422]
25;0.62963;[-0.0899807,-158.992,0.0945867]
26;0.606481;[-0.207915,-158.781,0.0821255]
27;0.541667;[1.00091,-157.83,-0.291661]
28;0.62037;[-1.11966,-157.696,0.0994309]
29;0.615741;[-0.679238,-158.409,-0.439773]
30;0.564815;[0.375797,-158.374,0.724135]
31;0.587963;[0.258554,-157.899,-0.0518616]
32;0.518519;[0.0640857,-158.149,0.120769]
33;0.592593;[-0.504132,-158.671,-0.703519]
34;0.587963;[0.137879,-158.497,-0.175806]
35;0.583333;[0.0149108,-159.782,0.593938]
36;0.574074;[-0.229466,-158.403,0.66252]
37;0.625;[1.03121,-159.879,-0.126369]
38;0.606481;[0.0541697,-158.429,0.230772]
39;0.615741;[-0.0201787,-158.535,0.753757]
40;0.555556;[0.180079,-157.129,0.191358]
41;0.62963;[-0.0553891,-157.53,0.572018]
42;0.583333;[-0.473388,-157.803,0.309237]
43;0.703704;[-0.319831,-159.206,0.38374]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
