Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0462963;[-2.04152,-10.7661,0.88138]
5;0.712963;[-0.427971,-9.83368,-0.243351]
6;0.513889;[0.091912,-10.1319,-0.595552]
7;0.601852;[-0.220789,-11.3219,0.397691]
8;0.587963;[0.461064,-10.8793,-0.649775]
9;0.513889;[-0.55348,-13.2412,0.6943]
10;0.555556;[0.242783,-13.2215,0.0336679]
11;0.537037;[0.137074,-12.9517,-0.488652]
12;0.611111;[-0.307933,-13.2444,-0.513056]
13;0.569444;[0.16875,-14.0063,-0.150951]
14;0.62037;[-0.693347,-13.7684,-0.593249]
15;0.648148;[0.513571,-14.0404,0.468825]
16;0.541667;[-0.84314,-14.9494,0.000358054]
17;0.601852;[0.043067,-14.6423,0.210363]
18;0.597222;[-0.586991,-14.8649,0.596568]
19;0.638889;[-0.762984,-15.0198,0.266993]
20;0.652778;[0.919424,-14.6916,-0.208971]
21;0.634259;[0.856876,-15.6994,-0.270581]
22;0.578704;[0.0525118,-15.9986,-0.0361144]
23;0.569444;[-0.15327,-15.3159,-0.307303]
24;0.601852;[0.517513,-14.9309,0.329758]
25;0.675926;[-0.507328,-15.2545,0.319926]
26;0.606481;[0.474131,-15.597,-0.455473]
27;0.648148;[-0.185193,-14.9406,0.17382]
28;0.583333;[0.436983,-15.9828,0.156513]
29;0.643519;[-0.123974,-16.0478,0.044408]
30;0.638889;[0.224925,-14.5585,0.217364]
31;0.583333;[-0.6357,-14.39,-0.382243]
32;0.569444;[-0.548709,-15.1645,-0.0594575]
33;0.652778;[-0.136092,-14.8201,-0.343509]
34;0.541667;[0.455738,-14.2209,-0.789024]
35;0.574074;[-0.1502,-13.055,0.175809]
36;0.555556;[0.382071,-13.536,0.125129]
37;0.606481;[0.281828,-12.4563,-0.405887]
38;0.546296;[-0.419056,-12.3883,0.680548]
39;0.583333;[0.374335,-11.8936,0.255484]
40;0.569444;[0.251232,-11.3943,0.179116]
41;0.518519;[0.221922,-9.82355,-0.194857]
42;0.532407;[-0.280499,-10.1464,-0.481431]
43;0.583333;[0.326049,-9.97212,-0.564886]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
