Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.101852;[-1.82305,-122.122,0.0692194]
5;0.722222;[0.251148,-122.346,-0.141962]
6;0.606481;[0.322839,-121.68,0.554917]
7;0.587963;[-0.196594,-122.26,0.00678973]
8;0.62963;[-0.155655,-121.616,0.524987]
9;0.606481;[0.923477,-121.525,-0.170247]
10;0.509259;[0.38427,-122.471,-0.0254297]
11;0.587963;[-0.884375,-123.078,-0.0522075]
12;0.583333;[-0.0309205,-121.429,0.518722]
13;0.578704;[0.246705,-122.344,0.388809]
14;0.583333;[0.506994,-122.453,-0.665645]
15;0.564815;[-0.0133977,-121.43,-0.0572823]
16;0.601852;[0.487652,-122.295,-0.540467]
17;0.537037;[-0.0702609,-122.451,-0.505878]
18;0.587963;[0.362789,-122.044,-0.401442]
19;0.611111;[0.253631,-122.827,-0.506067]
20;0.541667;[0.135678,-122.796,-0.233949]
21;0.611111;[0.807219,-123.408,0.754173]
22;0.643519;[-0.602805,-121.855,0.064574]
23;0.564815;[-0.0209757,-122.379,-0.439361]
24;0.532407;[0.647607,-122.677,1.0688]
25;0.601852;[-0.190673,-122.247,-0.482197]
26;0.583333;[-0.784174,-121.704,-0.170948]
27;0.564815;[-0.467203,-122.053,0.527966]
28;0.587963;[-1.58248,-123.016,0.0168]
29;0.537037;[0.941534,-122.681,1.29086]
30;0.606481;[0.363405,-122.147,0.41831]
31;0.611111;[0.346812,-121.834,0.336004]
32;0.601852;[-0.169056,-122.813,-0.166667]
33;0.643519;[0.187941,-121.521,-0.0994955]
34;0.546296;[0.218907,-123.231,0.0635451]
35;0.611111;[0.25558,-122.359,0.292056]
36;0.625;[0.703499,-122.134,-0.512912]
37;0.597222;[0.646318,-123.158,-1.0224]
38;0.625;[-0.484186,-122.022,-0.0948213]
39;0.597222;[-0.208602,-122.505,0.177608]
40;0.523148;[-0.173123,-122.016,0.609343]
41;0.601852;[-0.119289,-122.748,0.85769]
42;0.564815;[-0.615075,-121.898,0.409911]
43;0.625;[-0.654762,-122.516,0.407312]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
