Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0787037;[1.24036,-69.5748,-0.299836]
5;0.75463;[-0.297481,-69.8923,0.179277]
6;0.532407;[1.18034,-70.5435,-0.935178]
7;0.541667;[1.38008,-69.4169,-0.243648]
8;0.574074;[-0.149466,-69.7948,-0.418685]
9;0.606481;[0.372459,-69.5249,0.251268]
10;0.518519;[0.550582,-70.7807,-0.404258]
11;0.615741;[-0.721689,-70.3283,-0.508854]
12;0.546296;[0.40711,-70.3884,-0.809083]
13;0.578704;[0.0620628,-70.1767,0.374512]
14;0.550926;[-0.150407,-70.4097,0.613879]
15;0.583333;[0.432184,-71.4728,-0.0482219]
16;0.615741;[-0.688348,-71.186,0.116773]
17;0.643519;[0.443418,-69.9211,0.00211973]
18;0.518519;[0.536247,-69.6761,-0.247915]
19;0.643519;[1.53915,-70.6889,0.443059]
20;0.62037;[0.355402,-71.386,-0.289197]
21;0.555556;[0.853993,-70.8079,0.399395]
22;0.611111;[-0.286399,-70.1031,-0.848949]
23;0.657407;[0.0196296,-69.9353,-0.5439]
24;0.578704;[0.365441,-70.3153,0.917944]
25;0.62037;[-0.194818,-70.2318,0.402203]
26;0.615741;[0.0402207,-70.3415,-0.869244]
27;0.583333;[-0.386886,-70.3533,0.623126]
28;0.666667;[0.432275,-70.4636,0.350522]
29;0.541667;[0.255534,-70.3187,0.764804]
30;0.634259;[0.666162,-70.143,-0.291061]
31;0.574074;[0.0807176,-69.4341,0.260328]
32;0.578704;[0.776673,-69.7925,0.209119]
33;0.601852;[-0.00254236,-70.6224,0.076778]
34;0.541667;[0.00273329,-70.2794,-0.905063]
35;0.564815;[-0.529217,-71.1503,-0.066451]
36;0.606481;[-0.0713123,-70.9963,-0.364323]
37;0.597222;[0.0640249,-69.7613,0.190991]
38;0.555556;[-0.193258,-70.2199,-0.507674]
39;0.587963;[0.393172,-70.7079,-0.722736]
40;0.537037;[-0.137964,-70.8315,0.584613]
41;0.611111;[-0.320241,-69.8543,0.146611]
42;0.509259;[-0.54926,-69.6643,-0.26334]
43;0.694444;[0.254651,-69.986,0.897813]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
