Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0833333;[-0.548161,-281.776,0.176809]
5;0.708333;[0.388072,-283.5,-0.493668]
6;0.611111;[-0.539549,-282.783,-0.785]
7;0.583333;[1.10629,-281.82,0.0158859]
8;0.578704;[0.0462148,-282.521,0.320966]
9;0.569444;[0.480629,-281.299,0.0874217]
10;0.578704;[0.109159,-281.997,-0.107651]
11;0.569444;[0.3256,-282.531,-0.356971]
12;0.578704;[0.556234,-282.524,0.136851]
13;0.62963;[0.712438,-282.709,0.126042]
14;0.601852;[-0.625497,-283.231,-0.0418756]
15;0.638889;[-0.37436,-281.969,0.382535]
16;0.597222;[0.872109,-282.723,1.82987]
17;0.611111;[-0.205974,-282.118,-0.288913]
18;0.62963;[0.149402,-282.094,0.42852]
19;0.532407;[-0.32419,-281.907,-0.182065]
20;0.527778;[0.40071,-283.2,-0.813751]
21;0.694444;[-0.619931,-282.126,-0.129378]
22;0.481481;[-0.635237,-283.198,-0.217613]
23;0.611111;[0.340337,-283.518,0.179277]
24;0.583333;[1.249,-283.451,0.153575]
25;0.592593;[-0.167794,-282.727,-0.11698]
26;0.555556;[0.730586,-282.739,0.669753]
27;0.611111;[0.450707,-283.67,0.17465]
28;0.560185;[0.528687,-283.966,0.186462]
29;0.601852;[0.562253,-282.538,-0.408895]
30;0.560185;[-0.482729,-282.764,0.244949]
31;0.583333;[-0.560834,-282.251,-0.335724]
32;0.587963;[0.184615,-282.589,-0.030342]
33;0.62963;[0.0171567,-282.264,0.920485]
34;0.592593;[-0.589003,-282.451,0.098403]
35;0.574074;[0.302444,-282.574,-0.252012]
36;0.564815;[0.796589,-282.098,-0.423803]
37;0.606481;[0.563009,-282.703,-0.024966]
38;0.518519;[0.294707,-282.371,-0.356123]
39;0.62963;[-0.682989,-282.258,-0.140281]
40;0.615741;[-0.458347,-282.158,0.888122]
41;0.583333;[0.168429,-283.278,-0.64695]
42;0.541667;[0.177738,-282.223,-0.226129]
43;0.638889;[0.310537,-283.337,0.149701]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
