Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0694444;[-0.763235,-92.2617,0.461383]
5;0.75;[-0.0310688,-93.8569,-0.220599]
6;0.643519;[-0.43657,-94.317,0.884938]
7;0.532407;[-0.403458,-94.0528,0.31902]
8;0.597222;[-0.787158,-94.2253,0.894798]
9;0.62037;[-0.150213,-94.3701,-0.345341]
10;0.597222;[-0.148377,-92.8485,0.553951]
11;0.564815;[0.955316,-94.765,-0.329683]
12;0.587963;[0.669334,-94.3605,-0.139895]
13;0.638889;[0.218621,-93.6124,0.796279]
14;0.537037;[1.02639,-94.9618,-0.45479]
15;0.564815;[0.198197,-94.1564,-0.177807]
16;0.62963;[-0.225231,-94.3483,-0.542823]
17;0.509259;[-0.574526,-93.7594,0.671722]
18;0.606481;[-0.761013,-94.7712,-0.843536]
19;0.560185;[-0.545761,-94.8969,-0.321246]
20;0.564815;[0.161236,-94.1695,0.101783]
21;0.597222;[0.785132,-94.2407,0.255064]
22;0.564815;[0.194817,-94.8895,-0.64976]
23;0.648148;[0.0883353,-94.796,0.706309]
24;0.574074;[0.566073,-93.5104,-0.312841]
25;0.606481;[-0.924789,-93.9847,-0.0487629]
26;0.592593;[-0.181482,-94.7583,0.845061]
27;0.574074;[0.104974,-94.2977,-0.856018]
28;0.550926;[0.170337,-93.8844,0.519496]
29;0.643519;[-0.592767,-93.95,0.212342]
30;0.569444;[0.599343,-93.8008,0.819118]
31;0.523148;[-0.0309112,-93.4815,0.820309]
32;0.634259;[0.0237919,-93.8145,0.313263]
33;0.555556;[0.712315,-94.5634,0.493343]
34;0.615741;[-0.807602,-94.2598,0.399824]
35;0.587963;[0.547819,-94.5765,-0.664631]
36;0.601852;[-0.225469,-93.64,0.0770858]
37;0.601852;[-0.0186179,-94.5837,-0.394879]
38;0.569444;[-0.15571,-93.2321,0.673418]
39;0.555556;[0.334897,-95.4159,0.154159]
40;0.606481;[-0.0778943,-94.6644,-0.348765]
41;0.625;[0.110786,-94.371,-0.17814]
42;0.513889;[-0.309121,-95.0179,0.356191]
43;0.662037;[0.634509,-95.2754,-0.0892401]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
