Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0833333;[-0.244378,-81.3131,-0.819361]
5;0.759259;[0.497977,-82.128,0.68364]
6;0.583333;[-0.518144,-82.7829,0.301843]
7;0.578704;[-0.16438,-82.7854,-0.0796413]
8;0.523148;[0.0660488,-82.5196,-0.74893]
9;0.578704;[-0.460634,-82.6226,-0.0223123]
10;0.578704;[0.475428,-82.2421,-0.516003]
11;0.638889;[0.612298,-83.1701,-0.0745045]
12;0.62037;[0.452297,-82.3784,0.433577]
13;0.509259;[-0.0482956,-81.9277,0.956165]
14;0.638889;[-0.2509,-81.4417,0.0570462]
15;0.564815;[0.937201,-82.0812,1.36965]
16;0.597222;[-0.107002,-81.8749,0.0929642]
17;0.597222;[0.272706,-81.8376,-0.0922748]
18;0.546296;[0.302684,-81.683,0.01078]
19;0.662037;[-0.968583,-82.341,-0.562583]
20;0.583333;[0.664161,-82.4114,0.141018]
21;0.546296;[-0.134723,-81.9916,-0.0730972]
22;0.685185;[-0.238151,-82.4824,-0.350653]
23;0.569444;[-0.0867671,-82.0038,-0.0410511]
24;0.555556;[-0.309729,-81.556,0.0679267]
25;0.532407;[0.0456788,-82.4564,0.123363]
26;0.592593;[1.44774,-81.8469,0.609577]
27;0.560185;[-0.327966,-82.3328,-0.428819]
28;0.615741;[-0.48177,-82.2735,0.325347]
29;0.574074;[1.21642,-81.2684,-0.143756]
30;0.578704;[-0.123877,-82.2144,0.0160827]
31;0.615741;[-0.687914,-82.4678,0.0493107]
32;0.597222;[-0.207146,-82.013,-0.505936]
33;0.532407;[0.512514,-83.2,0.119691]
34;0.564815;[-0.53762,-82.0442,0.170233]
35;0.606481;[0.650728,-82.3416,0.563847]
36;0.574074;[-0.679738,-81.9882,0.240253]
37;0.638889;[-0.587762,-82.5722,0.250178]
38;0.606481;[-0.335231,-83.2689,0.229166]
39;0.587963;[-0.0435214,-82.168,-0.50549]
40;0.583333;[-0.420398,-82.2355,-0.014849]
41;0.62963;[0.0662264,-82.3167,-1.16407]
42;0.587963;[0.447538,-82.7196,-0.990125]
43;0.569444;[0.387388,-82.1243,0.499297]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
