Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0925926;[-0.151321,-278.324,-2.96125]
5;0.722222;[-0.27439,-277.914,-0.635384]
6;0.560185;[1.50258,-278.527,-0.260695]
7;0.62037;[0.180623,-278.533,0.656317]
8;0.569444;[0.763892,-278.777,0.451914]
9;0.583333;[-0.0596052,-278.482,-0.151318]
10;0.578704;[-0.763802,-279.632,0.50048]
11;0.578704;[-0.278782,-278.501,0.180151]
12;0.615741;[-0.0273015,-278.291,-0.240031]
13;0.597222;[-0.418056,-278.924,-0.637731]
14;0.583333;[-0.524731,-278.513,-0.601728]
15;0.652778;[0.228697,-278.733,0.490583]
16;0.574074;[-0.416722,-277.748,-0.227331]
17;0.527778;[1.40317,-279.107,0.283105]
18;0.634259;[0.805054,-278.43,-0.652239]
19;0.574074;[-0.308934,-278.776,-0.192595]
20;0.578704;[-0.123236,-279.532,-1.22507]
21;0.606481;[-1.01046,-278.287,0.718469]
22;0.597222;[1.20486,-279.119,-0.473424]
23;0.597222;[0.524311,-278.569,1.12175]
24;0.625;[-0.711675,-278.332,0.515205]
25;0.564815;[0.793566,-278.394,0.532807]
26;0.643519;[1.00232,-278.447,1.04864]
27;0.444444;[-0.608409,-277.905,0.0296668]
28;0.597222;[0.71483,-278.202,-0.151018]
29;0.583333;[-1.01902,-278.725,-0.157552]
30;0.601852;[0.359371,-278.535,0.241652]
31;0.537037;[-0.125155,-279.4,-0.533912]
32;0.606481;[0.351444,-277.423,-0.368138]
33;0.625;[-1.04483,-278.578,0.0550134]
34;0.555556;[0.472317,-278.963,0.713452]
35;0.569444;[1.01313,-278.04,0.126965]
36;0.592593;[-0.256708,-278.32,0.098491]
37;0.587963;[0.694402,-279.384,-0.282843]
38;0.518519;[0.244148,-279.535,-0.291745]
39;0.671296;[0.445419,-278.134,-0.19878]
40;0.634259;[-0.534045,-279.019,-0.531127]
41;0.555556;[0.788872,-278.921,-1.93056]
42;0.537037;[1.99024,-278.112,0.964693]
43;0.652778;[0.178303,-279.283,-0.465251]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
