Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0787037;[1.60159,-3.70769,1.70715]
5;0.712963;[0.760618,-4.13066,-0.0331778]
6;0.5;[-0.0585511,-4.97219,-0.468387]
7;0.592593;[0.390273,-4.33489,0.572058]
8;0.62037;[-0.355411,-5.001,-0.370366]
9;0.481481;[1.08016,-4.30185,0.163846]
10;0.657407;[0.116306,-6.17963,0.225005]
11;0.662037;[0.893725,-6.09767,-1.03063]
12;0.569444;[-0.408282,-6.33197,0.269026]
13;0.601852;[0.185835,-6.6201,0.276834]
14;0.606481;[-0.401014,-6.65435,0.793259]
15;0.606481;[-1.416,-7.40211,1.32875]
16;0.532407;[1.6693,-6.68623,1.1813]
17;0.597222;[0.0883692,-7.07097,0.336366]
18;0.550926;[1.08058,-8.42461,-0.343926]
19;0.62037;[-0.356721,-7.13026,-0.231237]
20;0.592593;[0.0481567,-7.11878,-0.152459]
21;0.611111;[-0.521943,-7.14125,-0.203433]
22;0.555556;[-0.756833,-7.31593,-0.822044]
23;0.615741;[-0.0487949,-6.82486,0.718112]
24;0.587963;[0.175903,-6.57666,0.127826]
25;0.587963;[0.0834764,-6.83488,0.732193]
26;0.550926;[1.05266,-8.29043,-0.56492]
27;0.578704;[0.110457,-8.20015,-0.206986]
28;0.694444;[-0.551789,-7.51681,0.13988]
29;0.555556;[0.390084,-7.46692,0.184149]
30;0.634259;[-0.334069,-6.49704,0.684725]
31;0.578704;[0.399557,-7.31082,0.500656]
32;0.606481;[0.0824938,-6.88739,-0.00701114]
33;0.578704;[-0.457866,-6.45598,-0.662445]
34;0.592593;[0.630107,-6.54452,1.26202]
35;0.564815;[0.213138,-5.46961,1.44064]
36;0.606481;[0.037858,-6.69243,-0.570991]
37;0.560185;[0.174357,-5.35961,-0.475992]
38;0.546296;[0.346996,-5.82745,0.588081]
39;0.574074;[0.136906,-5.2286,0.37203]
40;0.625;[0.0881292,-4.15938,-0.112201]
41;0.601852;[0.147411,-5.73115,0.539896]
42;0.532407;[-0.678257,-5.5877,-0.561701]
43;0.625;[-0.301186,-3.3821,0.807497]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
