Bin;Density;Velocity
0;0;[-nan,-nan,-nan]
1;1.66667;[0,0,0]
2;0;[-nan,-nan,-nan]
3;1.66667;[0,0,0]
4;0.0972222;[-3.0833,-231.539,1.46242]
5;0.722222;[-0.628938,-230.24,-1.01181]
6;0.569444;[0.461739,-229.883,-1.14319]
7;0.597222;[-0.68096,-231.012,-0.559923]
8;0.601852;[0.410522,-230.468,-0.443937]
9;0.560185;[-0.274902,-230.965,-0.600395]
10;0.527778;[0.358706,-231.08,-0.211483]
11;0.611111;[0.627813,-230.657,-0.332]
12;0.625;[0.027282,-230.531,0.0721289]
13;0.606481;[0.890666,-230.679,0.576318]
14;0.578704;[0.28347,-231.123,-0.406165]
15;0.578704;[0.254817,-230.479,0.999878]
16;0.564815;[0.0777479,-229.758,0.663894]
17;0.592593;[-0.285456,-230.333,0.616293]
18;0.560185;[-0.94233,-230.469,1.86448]
19;0.606481;[-1.01043,-229.845,0.274577]
20;0.634259;[-0.275966,-230.296,-0.447944]
21;0.615741;[0.531653,-230.665,0.0341066]
22;0.569444;[0.453259,-230.224,-0.289375]
23;0.578704;[1.33263,-230.729,-0.307765]
24;0.564815;[-0.397727,-230.45,0.982995]
25;0.597222;[0.472368,-229.967,0.273642]
26;0.527778;[-0.136406,-230.451,0.696367]
27;0.587963;[-0.39877,-230.054,0.409145]
28;0.564815;[-0.965778,-230.072,-0.507876]
29;0.611111;[0.447643,-231.145,0.623078]
30;0.574074;[0.389532,-229.965,0.710308]
31;0.689815;[-0.814168,-230.85,1.1443]
32;0.541667;[0.639646,-229.954,-0.130944]
33;0.62963;[0.330642,-231.032,-1.4402]
34;0.662037;[0.437965,-230.135,0.255126]
35;0.587963;[-1.07261,-229.501,-0.138423]
36;0.50463;[0.799569,-231.579,-0.39938]
37;0.569444;[0.626622,-230.678,-1.18507]
38;0.578704;[-0.982222,-230.314,0.451281]
39;0.615741;[1.14522,-230.567,0.302319]
40;0.62037;[0.25908,-231.172,0.378674]
41;0.560185;[-0.440195,-230.799,0.933072]
42;0.564815;[0.134611,-230.351,-0.126082]
43;0.597222;[-0.309933,-231.284,-0.0723797]
44;0;[-nan,-nan,-nan]
45;1.66667;[0,0,0]
46;1.66667;[0,0,0]
47;0;[-nan,-nan,-nan]
48;0;[-nan,-nan,-nan]
49;0;[-nan,-nan,-nan]
